metric,status_code,status,alteration_type,median_in_iqr,comid,gage_id
DS_Tim,0,indeterminate,unknown,TRUE,24843814,11062399
DS_Mag_50,-1,likely_altered,low,FALSE,24843814,11062399
DS_Mag_90,-1,likely_altered,low,FALSE,24843814,11062399
FA_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062399
FA_Mag,-1,likely_altered,low,FALSE,24843814,11062399
FA_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062399
Wet_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062399
SP_ROC,1,likely_unaltered,none_found,TRUE,24843814,11062399
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062399
SP_Tim,0,indeterminate,unknown,TRUE,24843814,11062399
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062399
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062399
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062399
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,24843814,11062399
Peak_Dur_2,-1,likely_altered,high,FALSE,24843814,11062399
Peak_Dur_5,-1,likely_altered,high,FALSE,24843814,11062399
Peak_10,-1,likely_altered,low,FALSE,24843814,11062399
Peak_2,-1,likely_altered,low,FALSE,24843814,11062399
Peak_5,-1,likely_altered,low,FALSE,24843814,11062399
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,24843814,11062399
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,24843814,11062399
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,24843814,11062399
DS_Dur_WS,0,indeterminate,unknown,TRUE,24843814,11062400
DS_Tim,0,indeterminate,late,FALSE,24843814,11062400
DS_Mag_50,-1,likely_altered,low,FALSE,24843814,11062400
DS_Mag_90,-1,likely_altered,low,FALSE,24843814,11062400
FA_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062400
FA_Mag,-1,likely_altered,low,FALSE,24843814,11062400
FA_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062400
Wet_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062400
SP_ROC,1,likely_unaltered,none_found,TRUE,24843814,11062400
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062400
SP_Tim,0,indeterminate,unknown,TRUE,24843814,11062400
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062400
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062400
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062400
Peak_Dur_10,-1,likely_altered,high,FALSE,24843814,11062400
Peak_Dur_2,-1,likely_altered,high,FALSE,24843814,11062400
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,24843814,11062400
Peak_10,-1,likely_altered,low,FALSE,24843814,11062400
Peak_2,-1,likely_altered,low,FALSE,24843814,11062400
Peak_5,-1,likely_altered,low,FALSE,24843814,11062400
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,24843814,11062400
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,24843814,11062400
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,24843814,11062400
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,24843814,11062402
DS_Tim,0,indeterminate,late,FALSE,24843814,11062402
DS_Mag_50,-1,likely_altered,low,FALSE,24843814,11062402
DS_Mag_90,-1,likely_altered,low,FALSE,24843814,11062402
FA_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062402
FA_Mag,1,likely_unaltered,none_found,FALSE,24843814,11062402
FA_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062402
Wet_Tim,0,indeterminate,unknown,TRUE,24843814,11062402
SP_ROC,1,likely_unaltered,none_found,TRUE,24843814,11062402
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062402
SP_Tim,0,indeterminate,unknown,TRUE,24843814,11062402
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062402
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062402
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062402
Peak_Dur_10,-1,likely_altered,high,FALSE,24843814,11062402
Peak_Dur_2,-1,likely_altered,high,FALSE,24843814,11062402
Peak_Dur_5,-1,likely_altered,high,FALSE,24843814,11062402
Peak_10,-1,likely_altered,low,FALSE,24843814,11062402
Peak_2,-1,likely_altered,low,FALSE,24843814,11062402
Peak_5,-1,likely_altered,low,FALSE,24843814,11062402
Peak_Fre_10,-1,likely_altered,high,FALSE,24843814,11062402
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,24843814,11062402
Peak_Fre_5,-1,likely_altered,high,FALSE,24843814,11062402
DS_Dur_WS,-1,likely_altered,high,FALSE,24843814,11062450
DS_Tim,-1,likely_altered,late,FALSE,24843814,11062450
DS_Mag_50,-1,likely_altered,low,FALSE,24843814,11062450
DS_Mag_90,-1,likely_altered,low,FALSE,24843814,11062450
FA_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062450
FA_Mag,-1,likely_altered,low,FALSE,24843814,11062450
FA_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062450
Wet_Tim,-1,likely_altered,late,FALSE,24843814,11062450
SP_ROC,-1,likely_altered,high,FALSE,24843814,11062450
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062450
SP_Tim,-1,likely_altered,late,FALSE,24843814,11062450
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,24843814,11062450
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062450
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062450
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,24843814,11062450
Peak_Dur_2,-1,likely_altered,high,FALSE,24843814,11062450
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,24843814,11062450
Peak_10,-1,likely_altered,low,FALSE,24843814,11062450
Peak_2,-1,likely_altered,low,FALSE,24843814,11062450
Peak_5,-1,likely_altered,low,FALSE,24843814,11062450
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,24843814,11062450
Peak_Fre_2,-1,likely_altered,high,FALSE,24843814,11062450
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,24843814,11062450
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,24843814,11062700
DS_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062700
DS_Mag_50,1,likely_unaltered,none_found,TRUE,24843814,11062700
DS_Mag_90,1,likely_unaltered,none_found,TRUE,24843814,11062700
FA_Dur,-1,likely_altered,low,FALSE,24843814,11062700
FA_Mag,1,likely_unaltered,none_found,TRUE,24843814,11062700
FA_Tim,-1,likely_altered,early,FALSE,24843814,11062700
Wet_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062700
SP_ROC,0,indeterminate,low,FALSE,24843814,11062700
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062700
SP_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062700
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062700
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,24843814,11062700
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,24843814,11062700
Peak_Dur_10,-1,likely_altered,high,FALSE,24843814,11062700
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,24843814,11062700
Peak_Dur_5,-1,likely_altered,high,FALSE,24843814,11062700
Peak_10,-1,likely_altered,low,FALSE,24843814,11062700
Peak_2,-1,likely_altered,low,FALSE,24843814,11062700
Peak_5,-1,likely_altered,low,FALSE,24843814,11062700
Peak_Fre_10,-1,likely_altered,high,FALSE,24843814,11062700
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,24843814,11062700
Peak_Fre_5,-1,likely_altered,high,FALSE,24843814,11062700
DS_Dur_WS,0,indeterminate,low,FALSE,24843814,11062800
DS_Tim,-1,likely_altered,late,FALSE,24843814,11062800
DS_Mag_50,-1,likely_altered,low,FALSE,24843814,11062800
DS_Mag_90,-1,likely_altered,low,FALSE,24843814,11062800
FA_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062800
FA_Mag,-1,likely_altered,low,FALSE,24843814,11062800
FA_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062800
Wet_Tim,0,indeterminate,early,FALSE,24843814,11062800
SP_ROC,-1,likely_altered,high,FALSE,24843814,11062800
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062800
SP_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062800
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,24843814,11062800
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062800
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062800
Peak_Dur_10,-1,likely_altered,high,FALSE,24843814,11062800
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,24843814,11062800
Peak_Dur_5,-1,likely_altered,high,FALSE,24843814,11062800
Peak_10,-1,likely_altered,low,FALSE,24843814,11062800
Peak_2,-1,likely_altered,low,FALSE,24843814,11062800
Peak_5,-1,likely_altered,low,FALSE,24843814,11062800
Peak_Fre_10,-1,likely_altered,high,FALSE,24843814,11062800
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,24843814,11062800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,24843814,11062800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,24843814,11062820
DS_Tim,1,likely_unaltered,none_found,FALSE,24843814,11062820
DS_Mag_50,0,indeterminate,low,FALSE,24843814,11062820
DS_Mag_90,1,likely_unaltered,none_found,FALSE,24843814,11062820
FA_Dur,1,likely_unaltered,none_found,FALSE,24843814,11062820
FA_Mag,1,likely_unaltered,none_found,FALSE,24843814,11062820
FA_Tim,-1,likely_altered,early,FALSE,24843814,11062820
Wet_Tim,0,indeterminate,early,FALSE,24843814,11062820
SP_ROC,1,likely_unaltered,none_found,TRUE,24843814,11062820
SP_Mag,-1,likely_altered,low,FALSE,24843814,11062820
SP_Tim,1,likely_unaltered,none_found,TRUE,24843814,11062820
Wet_BFL_Dur,0,indeterminate,high,FALSE,24843814,11062820
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,24843814,11062820
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,24843814,11062820
Peak_Dur_10,-1,likely_altered,high,FALSE,24843814,11062820
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,24843814,11062820
Peak_Dur_5,-1,likely_altered,high,FALSE,24843814,11062820
Peak_10,-1,likely_altered,low,FALSE,24843814,11062820
Peak_2,-1,likely_altered,low,FALSE,24843814,11062820
Peak_5,-1,likely_altered,low,FALSE,24843814,11062820
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,24843814,11062820
Peak_Fre_2,-1,likely_altered,high,FALSE,24843814,11062820
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,24843814,11062820
DS_Dur_WS,-1,likely_altered,low,FALSE,22554808,11063682
DS_Tim,-1,likely_altered,late,FALSE,22554808,11063682
DS_Mag_50,-1,likely_altered,high,FALSE,22554808,11063682
DS_Mag_90,-1,likely_altered,high,FALSE,22554808,11063682
FA_Dur,1,likely_unaltered,none_found,FALSE,22554808,11063682
FA_Mag,-1,likely_altered,high,FALSE,22554808,11063682
FA_Tim,-1,likely_altered,early,FALSE,22554808,11063682
Wet_Tim,-1,likely_altered,early,FALSE,22554808,11063682
SP_ROC,1,likely_unaltered,none_found,TRUE,22554808,11063682
SP_Mag,-1,likely_altered,high,FALSE,22554808,11063682
SP_Tim,-1,likely_altered,late,FALSE,22554808,11063682
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22554808,11063682
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,22554808,11063682
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22554808,11063682
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22554808,11063682
Peak_Dur_2,-1,likely_altered,high,FALSE,22554808,11063682
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22554808,11063682
Peak_10,-1,likely_altered,high,FALSE,22554808,11063682
Peak_2,-1,likely_altered,high,FALSE,22554808,11063682
Peak_5,-1,likely_altered,high,FALSE,22554808,11063682
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22554808,11063682
Peak_Fre_2,-1,likely_altered,high,FALSE,22554808,11063682
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22554808,11063682
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22557960,11065000
DS_Tim,1,likely_unaltered,none_found,TRUE,22557960,11065000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22557960,11065000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22557960,11065000
FA_Dur,1,likely_unaltered,none_found,TRUE,22557960,11065000
FA_Mag,1,likely_unaltered,none_found,FALSE,22557960,11065000
FA_Tim,1,likely_unaltered,none_found,TRUE,22557960,11065000
Wet_Tim,1,likely_unaltered,none_found,TRUE,22557960,11065000
SP_ROC,-1,likely_altered,high,FALSE,22557960,11065000
SP_Mag,1,likely_unaltered,none_found,FALSE,22557960,11065000
SP_Tim,1,likely_unaltered,none_found,FALSE,22557960,11065000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22557960,11065000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22557960,11065000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22557960,11065000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_10,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_2,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_5,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22557960,11065000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22557960,11065000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22563072,11066460
DS_Tim,1,likely_unaltered,none_found,TRUE,22563072,11066460
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22563072,11066460
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22563072,11066460
FA_Dur,1,likely_unaltered,none_found,TRUE,22563072,11066460
FA_Mag,1,likely_unaltered,none_found,TRUE,22563072,11066460
FA_Tim,1,likely_unaltered,none_found,TRUE,22563072,11066460
Wet_Tim,1,likely_unaltered,none_found,TRUE,22563072,11066460
SP_ROC,1,likely_unaltered,none_found,FALSE,22563072,11066460
SP_Mag,1,likely_unaltered,none_found,TRUE,22563072,11066460
SP_Tim,1,likely_unaltered,none_found,TRUE,22563072,11066460
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22563072,11066460
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22563072,11066460
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22563072,11066460
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_10,1,likely_unaltered,none_found,FALSE,22563072,11066460
Peak_2,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_5,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22563072,11066460
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22563072,11066460
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,22535470,11070020
DS_Tim,NA,not_enough_data,undeterminable,NA,22535470,11070020
DS_Mag_50,NA,not_enough_data,undeterminable,NA,22535470,11070020
DS_Mag_90,NA,not_enough_data,undeterminable,NA,22535470,11070020
FA_Dur,NA,not_enough_data,undeterminable,NA,22535470,11070020
FA_Mag,NA,not_enough_data,undeterminable,NA,22535470,11070020
FA_Tim,NA,not_enough_data,undeterminable,NA,22535470,11070020
Wet_Tim,NA,not_enough_data,undeterminable,NA,22535470,11070020
SP_ROC,NA,not_enough_data,undeterminable,NA,22535470,11070020
SP_Mag,NA,not_enough_data,undeterminable,NA,22535470,11070020
SP_Tim,NA,not_enough_data,undeterminable,NA,22535470,11070020
Wet_BFL_Dur,NA,not_enough_data,undeterminable,NA,22535470,11070020
Wet_BFL_Mag_10,NA,not_enough_data,undeterminable,NA,22535470,11070020
Wet_BFL_Mag_50,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Dur_10,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Dur_2,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Dur_5,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_10,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_2,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_5,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Fre_10,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Fre_2,NA,not_enough_data,undeterminable,NA,22535470,11070020
Peak_Fre_5,NA,not_enough_data,undeterminable,NA,22535470,11070020
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22534638,11070270
DS_Tim,1,likely_unaltered,none_found,TRUE,22534638,11070270
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22534638,11070270
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22534638,11070270
FA_Dur,1,likely_unaltered,none_found,TRUE,22534638,11070270
FA_Mag,1,likely_unaltered,none_found,TRUE,22534638,11070270
FA_Tim,1,likely_unaltered,none_found,TRUE,22534638,11070270
Wet_Tim,1,likely_unaltered,none_found,TRUE,22534638,11070270
SP_ROC,-1,likely_altered,high,FALSE,22534638,11070270
SP_Mag,1,likely_unaltered,none_found,TRUE,22534638,11070270
SP_Tim,1,likely_unaltered,none_found,TRUE,22534638,11070270
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22534638,11070270
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22534638,11070270
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22534638,11070270
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22534638,11070270
Peak_10,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_2,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_5,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22534638,11070270
Peak_Fre_5,-1,likely_altered,high,FALSE,22534638,11070270
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22557998,11073493
DS_Tim,1,likely_unaltered,none_found,TRUE,22557998,11073493
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22557998,11073493
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22557998,11073493
FA_Dur,1,likely_unaltered,none_found,TRUE,22557998,11073493
FA_Mag,1,likely_unaltered,none_found,TRUE,22557998,11073493
FA_Tim,1,likely_unaltered,none_found,FALSE,22557998,11073493
Wet_Tim,-1,likely_altered,early,FALSE,22557998,11073493
SP_ROC,-1,likely_altered,high,FALSE,22557998,11073493
SP_Mag,-1,likely_altered,low,FALSE,22557998,11073493
SP_Tim,-1,likely_altered,late,FALSE,22557998,11073493
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22557998,11073493
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22557998,11073493
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22557998,11073493
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_10,1,likely_unaltered,none_found,FALSE,22557998,11073493
Peak_2,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_5,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22557998,11073493
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22557998,11073493
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948070534,11074000
DS_Tim,1,likely_unaltered,none_found,TRUE,948070534,11074000
DS_Mag_50,-1,likely_altered,high,FALSE,948070534,11074000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,948070534,11074000
FA_Mag,1,likely_unaltered,none_found,TRUE,948070534,11074000
FA_Tim,1,likely_unaltered,none_found,FALSE,948070534,11074000
Wet_Tim,1,likely_unaltered,none_found,TRUE,948070534,11074000
SP_Mag,1,likely_unaltered,none_found,FALSE,948070534,11074000
SP_Tim,1,likely_unaltered,none_found,TRUE,948070534,11074000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948070534,11074000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,948070534,11074000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,948070534,11074000
Peak_10,1,likely_unaltered,none_found,FALSE,948070534,11074000
Peak_2,1,likely_unaltered,none_found,FALSE,948070534,11074000
Peak_5,1,likely_unaltered,none_found,FALSE,948070534,11074000
DS_Dur_WS,-1,likely_altered,low,FALSE,22560942,11075620
DS_Tim,1,likely_unaltered,none_found,TRUE,22560942,11075620
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22560942,11075620
DS_Mag_90,-1,likely_altered,low,FALSE,22560942,11075620
FA_Dur,1,likely_unaltered,none_found,TRUE,22560942,11075620
FA_Mag,1,likely_unaltered,none_found,TRUE,22560942,11075620
FA_Tim,1,likely_unaltered,none_found,FALSE,22560942,11075620
Wet_Tim,1,likely_unaltered,none_found,FALSE,22560942,11075620
SP_ROC,0,indeterminate,low,FALSE,22560942,11075620
SP_Mag,1,likely_unaltered,none_found,FALSE,22560942,11075620
SP_Tim,1,likely_unaltered,none_found,FALSE,22560942,11075620
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22560942,11075620
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22560942,11075620
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22560942,11075620
Peak_Dur_10,-1,likely_altered,high,FALSE,22560942,11075620
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22560942,11075620
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22560942,11075620
Peak_10,-1,likely_altered,low,FALSE,22560942,11075620
Peak_2,-1,likely_altered,low,FALSE,22560942,11075620
Peak_5,-1,likely_altered,low,FALSE,22560942,11075620
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22560942,11075620
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22560942,11075620
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22560942,11075620
DS_Dur_WS,-1,likely_altered,low,FALSE,14917835,11207500
DS_Tim,1,likely_unaltered,none_found,TRUE,14917835,11207500
DS_Mag_50,0,indeterminate,low,FALSE,14917835,11207500
DS_Mag_90,-1,likely_altered,low,FALSE,14917835,11207500
FA_Dur,1,likely_unaltered,none_found,TRUE,14917835,11207500
FA_Mag,1,likely_unaltered,none_found,TRUE,14917835,11207500
FA_Tim,1,likely_unaltered,none_found,FALSE,14917835,11207500
Wet_Tim,-1,likely_altered,early,FALSE,14917835,11207500
SP_ROC,0,indeterminate,high,FALSE,14917835,11207500
SP_Mag,-1,likely_altered,low,FALSE,14917835,11207500
SP_Tim,1,likely_unaltered,none_found,TRUE,14917835,11207500
