"objectid","stationcode","sampleid","mmi_score","clinger_percenttaxa","clinger_percenttaxa_predicted","clinger_percenttaxa_score","coleoptera_percenttaxa","coleoptera_percenttaxa_predict","coleoptera_percenttaxa_score","taxonomic_richness","taxonomic_richness_predicted","taxonomic_richness_score","ept_percenttaxa","ept_percenttaxa_predicted","ept_percenttaxa_score","shredder_taxa","shredder_taxa_predicted","shredder_taxa_score","intolerant_percent","intolerant_percent_predicted","intolerant_percent_score","lastupdatedate","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
3646,"904CBESC6","904CBESC6_04302007_BMI_TRC_2",0.65476459,0.35654762,0.32992172,0.75849364,0,0.08618463,0.20247947,11.2,26.36386667,0.26208338,0.32515152,0.40653589,0.59524135,0,0.6909,0.44258738,0.0013,0.14449122,0.20633238,"","machine","SWAMP","2012-03-08 00:00:00","true","{EB3EA385-40AC-4E6C-9A80-31AEC33DF9CC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5873,"507CLCORF","507CLCORF_06092003_BMI_CSBP_Trans_1",1.16485667,0.57803628,0.64398289,0.60902699,0.08993233,0.10937779,0.51109691,47.2,42.1302,0.80770466,0.61647774,0.58621985,0.80362778,6.75,3.3643,1,0.3594,0.26562199,0.65783854,"","human","SMC","2018-09-05 00:00:00","false","{2FEB7C87-F551-4342-A04D-2BA2E87A0607}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7370,"603CON001","603CON001_09302008_BMI_TRC_1",0.99089797,0.61221683,0.61786283,0.70638776,0.03121823,0.06048888,0.46566296,32.05,28.51583333,0.76629476,0.51003788,0.50946526,0.74821859,2,2.28826667,0.5065911,0.24926538,0.2169948,0.54064618,"","human","SMC","2018-09-05 00:00:00","false","{E002094F-321F-4CB3-98EB-A5626918307B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2373,"603WER246","603WER246_07282004_BMI_RWB_1",1.16970748,0.64285714,0.67621952,0.66163717,0.05405405,0.11715873,0.30920655,37,27.35006667,0.93121259,0.59459459,0.56805327,0.79669061,4,2.00303333,0.86985817,0.38666667,0.1978243,0.83896812,"","machine","SWAMP","2012-10-04 00:00:00","false","{70966C33-4C26-4B43-B094-AE442D5FD59B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2604,"801MHC219","801MHC219_06242014_BMI_RWB_1",1.1311331,0.40031865,0.5436201,0.48413064,0.04119582,0.06320027,0.49926356,54.8,22.61293333,1,0.34965727,0.5223996,0.42471671,4,2.1021,0.85411026,0.44046917,0.14624643,1,"","machine","SWAMP","2016-05-05 00:00:00","true","{CB2A8BC1-4CE0-4883-9C38-5E07C4D1DA19}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3400,"402WER001","402WER001_06042003_BMI_TRC_1",1.098664,0.69246154,0.45472102,1,0.12801075,0.13705976,0.55917257,30.85,27.8806,0.75106525,0.54946237,0.48446205,0.86847642,1.95,2.47943333,0.46825458,0.1068,0.0995857,0.49290554,"","machine","SWAMP","2012-10-04 00:00:00","true","{E6974FE3-5AFA-4F5A-AEBB-EEBACED34062}",NA,NA,NA,NA,NA,NA,NA,NA,NA
522,"111BGCAER","111BGCAER_07082015_BMI_RWB_1",0.91273941,0.42746762,0.51664643,0.57151651,0.1897356,0.12041538,0.9215701,35.85,42.60403333,0.48886304,0.59682742,0.53462901,0.8632465,3.85,5.55826667,0.28086394,0.34241239,0.4294982,0.31323208,"","machine","SWAMP","2017-08-03 00:00:00","false","{209954D0-4F9C-48FC-AF5E-F2ABADCDBD77}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,"518CE0015","518CE0015_07152004_BMI_RWB_1",0.72133167,0.60714286,0.68398645,0.59143284,0.0625,0.11187484,0.37269653,32,41.4944,0.41496628,0.65625,0.56623769,0.91516269,1,2.60736667,0.29690328,0.09406953,0.27895684,0.1268873,"","machine","SWAMP","2013-12-04 00:00:00","false","{FADDC1E6-3C1D-411A-8DD0-28886F413FB6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8439,"903SLGRD2","903SLGRD2_06212003_BMI_CSBP_Trans_1",0.57500039,0.26419414,0.25878913,0.72423062,0.08718285,0.15878372,0.26991819,23,27.7931,0.54174159,0.13077428,0.37572795,0.28993027,0,2.3109,0.18506766,0.00781263,0.17754115,0.1557699,"","human","SMC","2018-09-05 00:00:00","true","{7F3BE757-C40B-4F42-BAFD-624EB4C4DF5E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,"911NP9ATC","911NP9ATC_03242014_BMI_RWB_1",0.82481483,0.29883041,0.28747611,0.73383628,0.08976096,0.17654693,0.19969872,22.3,20.42826667,0.72146556,0.34746377,0.38239515,0.68194841,1,1.36283333,0.49473778,0.02794749,0.13441842,0.27629692,"","machine","SWAMP","2016-07-08 00:00:00","false","{08A793DE-059C-455E-B91D-266A8A97DCFA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"204AVJ110","204AVJ110_04152005_BMI_CSBP_Comp_1",0.68754261,0.45,0.45940074,0.70032539,0.08695652,0.09463101,0.56552865,23,36.64823333,0.30295397,0.47826087,0.47731225,0.74892041,2,4.783,0.11002133,0.10865191,0.27459699,0.16297864,"","machine","SWAMP","2012-04-11 00:00:00","false","{11F9313C-CA5D-4F21-975E-4F7A1E41E60A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"111WE0844","111WE0844_08082002_BMI_RWB_1",1.19280789,0.45373847,0.59642366,0.48512565,0.15463868,0.12861759,0.72134489,56.9,39.99713333,1,0.50086096,0.55667118,0.64297692,9.9,4.97953333,1,0.4772875,0.39015825,0.6451704,"","machine","SWAMP","2012-10-04 00:00:00","false","{53BA4A7C-0AA7-48C8-93BE-0BB5A9BF07EB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2930,"904S02201","904S02201_05192010_BMI_RWB_1",0.34194208,0,0.31465909,0.20745829,0.05961538,0.13234628,0.26469268,13.2,26.67416667,0.30764785,0,0.38273029,0.03276262,0,1.61196667,0.29617205,0.0014,0.15854906,0.179738,"","machine","SWAMP","2011-07-07 00:00:00","true","{4CEE9670-CFF2-4862-8766-3785EAC396FC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2713,"801STW055","801STW055_06032006_BMI_RWB_1",0.61860302,0.05882353,0.40113142,0.16281681,0.1,0.09579425,0.62046562,20,25.1049,0.53333359,0.2,0.38103814,0.40923212,0,1.0498,0.38553564,0,0.13624177,0.21957344,"","machine","SWAMP","2016-10-06 00:00:00","true","{441F097C-2F17-4057-8645-1F011AD54FBE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8404,"902TCI15x","902TCI15x_05232000_BMI_CSBP_Trans_1",0.65010239,0.39838384,0.41376658,0.69066692,0,0.15035709,0,15.35,24.38986667,0.42722323,0.38291774,0.38645388,0.74054936,0,0.99203333,0.39471839,0,0.14835585,0.19649204,"","human","SMC","2018-09-05 00:00:00","true","{2D519822-06F3-4243-AC7E-6792B03D810A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
932,"206CE0495","206CE0495_06152004_BMI_RWB_1",0.47307809,0.28571429,0.52495334,0.32923073,0,0.10670495,0.10758874,24,40.26596667,0.23236414,0.375,0.51292569,0.48970388,3,3.84263333,0.41846743,0.06086957,0.20462887,0.20525001,"","machine","SWAMP","2013-12-04 00:00:00","false","{DAE808C0-B494-4A8F-A4CD-66E1840B507F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,"901BELOLV","901BELOLV_03262015_BMI_RWB_2",0.83620017,0.43535714,0.3418074,0.86654822,0.10269006,0.15347858,0.36615932,19.5,26.40953333,0.48466983,0.38385965,0.36217304,0.78762901,0.9,2.23616667,0.34001399,0.04308609,0.13403876,0.3058644,"","machine","SWAMP","2018-02-08 00:00:00","false","{55E2EC55-B090-438A-8453-FD172BC345F2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2222,"539PS0127","539PS0127_05272013_BMI_RWB_1",0.91334872,0.66062821,0.52791511,0.92978098,0.09519701,0.11001049,0.53251632,29.35,38.74453333,0.41765929,0.58456833,0.57401066,0.76685624,2,3.9982,0.23477533,0.29857805,0.2561498,0.55999996,"","machine","SWAMP","2015-02-04 00:00:00","false","{6D19A7E0-6684-4487-A70F-C701DA5AE04C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"201WLK190","201WLK190_05172016_BMI_RWB_1",0.89627248,0.39154412,0.42321357,0.66437056,0.04325711,0.09654218,0.35461465,23.15,35.763,0.33087008,0.59008564,0.43064297,1,3,4.1073,0.37639528,0.32578335,0.23559837,0.6509926,"","machine","SWAMP","2016-11-15 00:00:00","false","{0DE76C84-1B97-4B6C-B939-1042ADC834FD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2872,"902SMSND3","902SMSND3_05062008_BMI_RWB_1",1.0890336,0.47377045,0.24152383,1,0.14301111,0.15511443,0.5450487,35,27.69413333,0.86800246,0.34710326,0.37864536,0.68827469,2.7,1.69526667,0.71212999,0.0735,0.17271063,0.29013023,"","machine","SWAMP","2011-07-07 00:00:00","true","{FBB001F5-8F80-4132-A098-10AE3BF8CD2A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4455,"201LAG335","201LAG335_04192001_BMI_CSBP_Trans_1",0.89102186,0.45663887,0.4355074,0.7496224,0.07297772,0.07471628,0.59297774,37.75,36.86716667,0.69479887,0.39215621,0.42056788,0.69411781,2,3.5208,0.31066416,0.1823,0.2683124,0.3152773,"","human","SMC","2018-09-05 00:00:00","false","{A1940E92-2C23-4305-9BF4-3A819F61140C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4761,"206PET090","206PET090_04032003_BMI_CSBP_Trans_1",0.40733561,0.26214286,0.474011,0.37342354,0.09544483,0.09216245,0.61619577,10.65,36.209,0,0.23435412,0.45471395,0.33583602,0,3.26556667,0.03331118,0.0034,0.16245094,0.17611429,"","human","SMC","2018-09-05 00:00:00","false","{B3ED2A5B-C2DE-490E-8448-E8BEB92ACEE9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
922,"205SAR080","205SAR080_05212008_BMI_RWB_2",0.893902,0.49354839,0.53292106,0.65193301,0.09789899,0.09909026,0.59550857,40.35,38.14036667,0.73057738,0.42366505,0.4931105,0.61752602,2,3.53753333,0.30800419,0.187,0.19455671,0.46476179,"","machine","SWAMP","2011-07-07 00:00:00","false","{244F4F76-B905-4AA8-8FF9-05C70ADCBD97}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3620,"801WE1020","801WE1020_06192002_BMI_TRC_1",1.00428702,0.50217391,0.48244972,0.74735023,0,0.05593682,0.34235241,32.9,22.84693333,0.94208349,0.45596591,0.51706031,0.63311371,1,2.2205,0.35840069,0.3289,0.1810037,0.76095209,"","machine","SWAMP","2012-10-04 00:00:00","true","{862F439B-6123-4E00-A91A-B01A160F49D3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
970,"207CE0614","207CE0614_06222005_BMI_RWB_1",0.28873263,0.4,0.46706842,0.60721573,0,0.10132902,0.13244829,13,38.0371,0,0.15384615,0.45320374,0.18838236,0,3.49,0,0,0.16754688,0.15992665,"","machine","SWAMP","2013-12-04 00:00:00","false","{F72D05B4-B557-4B47-9EA1-1CD0EDFAD238}",NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"519FCA004","519FCA004_07292008_BMI_RWB_MCM_1",0.53777063,0.22019433,0.42626067,0.38279106,0.03356367,0.10855194,0.25425406,28.2,34.50696667,0.50091865,0.20200272,0.43536587,0.31156461,0.95,1.99863333,0.38572109,0,0.15117356,0.19112334,"","machine","SWAMP","2015-02-04 00:00:00","false","{1CF2FA51-6559-448A-A95B-3A50048E5AC6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,"519MRCMCR","519MRCMCR_10052004_BMI_RWB_1",0.19645653,0,0.41706085,0.04212143,0,0.11306679,0.07817007,17,34.55213333,0.19768136,0,0.40639295,0,1,2.8283,0.2617831,0,0.16723986,0.16051163,"","machine","SWAMP","2016-03-03 00:00:00","false","{9A3BC05B-F7D6-42EA-B21D-EE0D0CBE380F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2912,"903SLSLR3","903SLSLR3_04232009_BMI_RWB_1",0.67861075,0.54928571,0.38990542,0.97283758,0,0.15963045,0,10,21.096,0.37177752,0.27029582,0.36214418,0.57570974,0,0.87136667,0.4138999,0.00811122,0.14263461,0.22284754,"","machine","SWAMP","2012-03-08 00:00:00","true","{4AE575F0-1ABB-4E37-A405-A4529017793A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5578,"404BA1128","404BA1128_06032014_BMI_RWB_MCM_1",0.5863702,0.5,0.28131222,1,0,0.09373577,0.16756123,8,26.14883333,0.18159074,0.125,0.36382816,0.30136387,0,1.78163333,0.26920137,0,0.09939257,0.28978356,"","human","SMC","2018-09-05 00:00:00","true","{1B35BFC5-E6E1-425A-9792-DFAD24EFE0E7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
119,"907SDSVC3","907SDSVC3_06162005_BMI_CSBP_Comp_2",0.74543834,0.36875,0.2653841,0.88239729,0,0.07944756,0.23363325,11.7,22.57796667,0.37765701,0.33363636,0.39524302,0.63215755,0,1.03996667,0.38709877,0,0.09616071,0.29594135,"","machine","SWAMP","2012-03-08 00:00:00","true","{3CC600AB-D859-49CE-AE34-2A2D8915C193}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2272,"552PS0028","552PS0028_06182008_BMI_RWB_1",1.06119061,0.60386029,0.56343697,0.78077083,0.07147129,0.09300219,0.50145341,24.5,24.07863333,0.68235496,0.50408333,0.43394181,0.87807277,1,0.9287,0.56374882,0.219,0.15963501,0.59227015,"","machine","SWAMP","2011-07-07 00:00:00","false","{19C3BD44-5D88-49CA-A84A-102CBDAFFE20}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2196,"536WE0742","536WE0742_08212001_BMI_RWB_1",0.90001985,0.4,0.60662651,0.38188663,0.13953488,0.10602878,0.7559573,43,35.3875,0.87627114,0.53488372,0.59426828,0.63630523,3,3.5777,0.46058197,0.18685832,0.29119606,0.28036134,"","machine","SWAMP","2012-10-04 00:00:00","false","{7B24062D-3B27-4656-B7F0-944229E6AA85}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2692,"801S10259","801S10259_06072012_BMI_RWB_1",0.49073357,0.25178571,0.3054383,0.62887681,0,0.1583594,0,12.95,26.9319,0.29395631,0.23173077,0.36711075,0.49445558,0,2.28606667,0.18901524,0,0.1240365,0.24282858,"","machine","SWAMP","2014-10-14 00:00:00","true","{258BCB00-5407-441C-97AD-72796895538D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2610,"801MIC042","801MIC042_06132012_BMI_RWB_1",0.25315773,0,0.42174955,0.03455109,0,0.11837846,0.05360769,5.9,27.3568,0.09238807,0,0.34690102,0.09963992,0,0.9452,0.40216315,0,0.10895002,0.2715734,"","machine","SWAMP","2014-10-14 00:00:00","true","{8FFEA698-30FB-4E20-9282-AB0391DB5B99}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3280,"113WER088","113WER088_08182003_BMI_TRC_1",0.67124295,0.45118421,0.56547796,0.53096618,0.1205,0.11622673,0.62077787,24.9,36.76283333,0.35109908,0.482,0.49193459,0.72860631,1,3.1016,0.21833857,0.0317,0.24144678,0.07952165,"","machine","SWAMP","2012-10-04 00:00:00","false","{98AFE88C-7A5B-47E1-A337-1A8A285862BD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7314,"601WRN001","601WRN001_07272006_BMI_TRC_2",1.05840508,0.53198938,0.59149856,0.6194208,0.05952116,0.04170781,0.68339033,31.9,31.67213333,0.67713704,0.54249549,0.55838729,0.71748685,3.85,3.33706667,0.63395209,0.33624048,0.243014,0.65678769,"","human","SMC","2018-09-05 00:00:00","false","{23080310-B2D7-4B3D-B280-62BD98F6DDDC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6916,"536WE0742","536WE0742_08212001_BMI_CSBP_Trans_1",0.96734543,0.52758606,0.60659908,0.5879301,0.10449402,0.10602878,0.5939202,40.15,35.3875,0.79941801,0.53966675,0.59426828,0.64523301,3.95,3.5777,0.61159662,0.2533,0.29119606,0.40695511,"","human","SMC","2018-09-05 00:00:00","false","{218E1C2B-ECC2-435F-A009-696051CA8337}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3403,"403WE0501","403WE0501_06072001_BMI_TRC_1",0.98619125,0.58064516,0.55920914,0.75011413,0.08571429,0.14795672,0.31319375,35,30.04816667,0.80452357,0.51428571,0.41611402,0.93039264,1,1.60126667,0.45683575,0.08433735,0.09386519,0.46100612,"","machine","SWAMP","2012-10-04 00:00:00","true","{5C5FD305-FD3C-4BD3-94A2-0A1785204A12}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2341,"603PS0045","603PS0045_08292011_BMI_RWB_2",0.9790238,0.68383213,0.65897529,0.75563734,0,0.01517871,0.53082738,23.45,25.59143333,0.61324646,0.53941041,0.52823518,0.76800895,0.95,1.94763333,0.3938282,0.4525,0.37463968,0.62750997,"","machine","SWAMP","2013-06-07 00:00:00","false","{FAB5E0FE-D546-49F5-B8A5-49D5CE66EF32}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2427,"632PS0007","632PS0007_07232008_BMI_RWB_1",0.98918119,0.58159293,0.61489737,0.66173073,0.02738442,0.051924,0.48754056,36.6,33.46146667,0.75562611,0.59864359,0.54997348,0.83799519,2.75,2.94056667,0.52212177,0.28824321,0.29708253,0.46231799,"","machine","SWAMP","2011-07-07 00:00:00","false","{75BFBA48-F59C-4E1C-8848-5F0D22D1DC5E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2142,"534CYCANB","534CYCANB_07142009_BMI_RWB_1",1.18940201,0.53062124,0.52150415,0.73022411,0.11957698,0.0951073,0.71417077,45.55,36.5888,0.9126402,0.47544057,0.48200564,0.73489571,3.75,2.8497,0.69552898,0.2768,0.16387269,0.69432439,"","machine","SWAMP","2011-07-07 00:00:00","false","{15AA1356-BC1E-452F-BFCF-0FC534E3378A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
971,"207CE0678","207CE0678_09062007_BMI_RWB_1",0.19328541,0.26666667,0.51233387,0.31885191,0,0.09249349,0.17330584,12.35,36.9034,0.00888512,0.08145688,0.43965661,0.07855026,0,3.36443333,0.01759506,0,0.18266042,0.13113029,"","machine","SWAMP","2013-12-04 00:00:00","false","{7F0342D9-CA40-40EA-BD92-C3E9DFAD69FF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8399,"902TCI15x","902TCI15x_05231998_BMI_CSBP_Trans_1",0.52158042,0.31416667,0.41376658,0.55469071,0,0.15035709,0,9.4,24.38986667,0.26677547,0.28227273,0.38645388,0.5526899,0,0.99203333,0.39471839,0,0.14835585,0.19649204,"","human","SMC","2018-09-05 00:00:00","true","{A956C590-F0E7-43BB-A79E-66E9B073CFD1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
859,"204PS0038","204PS0038_06192008_BMI_RWB_1",0.26530442,0.33333333,0.4754981,0.48596592,0,0.09346905,0.16879459,12,36.8592,0.00063891,0.16666667,0.46639071,0.18769834,0,2.90883333,0.09001851,0,0.21654069,0.06657696,"","machine","SWAMP","2011-07-07 00:00:00","false","{D0615623-0982-4F8D-B503-030AD81719D0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6119,"517SED087","517SED087_08152008_BMI_RWB_1",1.00839793,0.50144493,0.59821156,0.5592653,0.14857732,0.12467124,0.71156456,45,42.2803,0.74433184,0.49550979,0.56233833,0.6224106,4.65,3.7783,0.69098264,0.26693224,0.27111622,0.47118798,"","human","SMC","2018-09-05 00:00:00","false","{C0310DF9-26BA-4AFA-A9C7-10DD3BA51635}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3433,"405SGB041","405SGB041_06072005_BMI_TRC_1",0.57852286,0.33333333,0.31005086,0.75309538,0,0.0927535,0.17210349,4,22.36133333,0.17586046,0.25,0.35871644,0.54422454,0,1.9587,0.24105436,0,0.09739322,0.293593,"","machine","SWAMP","2012-03-08 00:00:00","true","{EA6A4D44-3185-415A-9092-2F8774E75550}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10173,"801RB8201","801RB8201_05202010_BMI_RWB_1",0.26291437,0,0.43260793,0.01701927,0,0.09834667,0.14623935,1,24.71796667,0.03141343,0,0.3690817,0.05823846,0,1.0966,0.37809618,0,0.06270768,0.35968062,"2017-04-04 16:00:20.7","human","SMC","2018-09-05 00:00:00","true","{64038A6B-2220-4FBE-80BB-070B201A6E5D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2289,"553WER225","553WER225_07082004_BMI_RWB_1",1.02739871,0.52777778,0.61613458,0.57284372,0.02173913,0.10768428,0.20358687,46,35.86563333,0.94427583,0.56521739,0.55593277,0.76448001,7,4.0896,1,0.3340708,0.38288451,0.38615332,"","machine","SWAMP","2012-10-04 00:00:00","false","{7BA31BE0-AAAE-4F70-BBB1-56289464D7F6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10204,"801LYC600","801LYC600_06282009_BMI_RWB_1",1.05195478,0.49736842,0.47222256,0.756104,0.03873932,0.06672196,0.471619,25.85,19.3286,0.84684853,0.45486539,0.44545966,0.76470607,1.9,1.30303333,0.64731026,0.11768699,0.11867279,0.47728157,"2017-04-04 16:00:20.653","human","SMC","2018-09-05 00:00:00","true","{0B37C1FA-F70C-40E2-BBBE-9924AF66442F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3289,"114CE0603","114CE0603_06092004_BMI_TRC_1",0.86670882,0.44827586,0.47867117,0.66642778,0.06060606,0.14626874,0.20489308,33,35.55113333,0.60219849,0.57575758,0.50896965,0.87181309,6,6.10483333,0.53575018,0.32743363,0.37697769,0.38476175,"","machine","SWAMP","2013-12-04 00:00:00","false","{FF47DFDC-9A91-4ECD-887D-E57874EA5568}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2738,"801WE1032","801WE1032_06042002_BMI_RWB_1",0.62548919,0.66666667,0.26773501,1,0,0.11771723,0.05666537,11,26.07476667,0.26448605,0.27272727,0.32604713,0.64762531,0,2.36863333,0.17589021,0.00689655,0.14698823,0.21223806,"","machine","SWAMP","2012-10-04 00:00:00","true","{CF6207BC-4FE9-43E4-BF6E-D329712FDF70}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3237,"111WE1065","111WE1065_06272002_BMI_TRC_1",1.23508742,0.64162698,0.57343707,0.82560249,0.09804878,0.13211684,0.44347864,40.8,40.08,0.69040791,0.58704268,0.51158618,0.88799347,9,6.26113333,0.98779267,0.5285,0.35031823,0.81865611,"","machine","SWAMP","2012-10-04 00:00:00","false","{EAF16409-0F44-4DAC-9435-AAD76CEB5F59}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9594,"902M20173","902M20173_06072016_BMI_RWB_1",0.30298423,0,0.25306808,0.30690253,0,0.1330536,0,12.5,25.3589,0.32423914,0,0.3899011,0.01937791,0,1.63633333,0.29229866,0.0079,0.15501501,0.19885625,"2018-01-11 14:31:20.967","human","SMC","2018-09-05 00:00:00","true","{7BE101D3-8DAD-4670-B57B-5A1E57125C80}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2268,"552MFCAKR","552MFCAKR_05132015_BMI_RWB_1",0.81602566,0.23891941,0.55722209,0.20157539,0.14747592,0.08416731,0.89377104,18.95,22.50963333,0.57500327,0.28488132,0.39849503,0.53508352,1,0.6862,0.6022973,0.01126172,0.12254136,0.26713469,"","machine","SWAMP","2017-08-03 00:00:00","false","{E3A9D709-9F5E-4018-B704-B51580171546}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4509,"202BUT020","202BUT020_04092002_BMI_CSBP_Trans_1",0.85980676,0.55577754,0.52038191,0.77265318,0.03669518,0.11509801,0.2384643,27.35,36.49143333,0.42448439,0.68045221,0.49679147,1,3.8,3.9861,0.5228318,0.1359,0.239691,0.28140307,"","human","SMC","2018-09-05 00:00:00","false","{9F4843E0-8829-4813-A0CD-D84745EE9C07}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8718,"907SDRMTx","907SDRMTx_06161997_BMI_CSBP_Trans_1",0.63594517,0.32799242,0.38154865,0.62903239,0,0.10195203,0.12956735,15.55,25.76183333,0.39561997,0.29645892,0.40968895,0.53579967,0.5,0.6133,0.53440429,0,0.16127302,0.17188048,"","human","SMC","2018-09-05 00:00:00","true","{5D11D4F8-80BA-44B1-A1A2-A7FEDBA4AB87}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3087,"911NCPCR2","911NCPCR2_05272009_BMI_RWB_1",0.85151863,0.22109917,0.30576246,0.57880723,0.20528493,0.16355136,0.79400298,21.4,23.16736667,0.62333355,0.25675396,0.34451898,0.58333153,0,0.77064286,0.42991124,0.0031,0.15002426,0.19921969,"","machine","SWAMP","2011-07-07 00:00:00","true","{9D40B5E0-6BE1-4ABA-8042-BC528B238A42}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9089,"SMC00206","SMC00206_06162015_BMI_RWB_1",0.4372207,0.12678571,0.40935989,0.25926227,0,0.15267221,0,11.75,27.55166667,0.24488446,0.33636364,0.41804616,0.59468485,0,1.2218,0.35819404,0,0.15151902,0.19046512,"","human","SMC","2018-09-05 00:00:00","false","{B0CDEEB7-2156-4F0F-A323-FAB92B4BA3C7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10151,"801MIC272","801MIC272_06252008_BMI_RWB_1",0.84001158,0.65001226,0.60110559,0.79446796,0,0.04440013,0.39570073,18.85,23.6669,0.5410998,0.49839181,0.54923291,0.65225207,1,1.3459,0.49742955,0.06966922,0.17194166,0.28429644,"2017-04-04 16:00:20.67","human","SMC","2018-09-05 00:00:00","true","{945AECFF-43F8-406F-815A-38E77648DF52}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7657,"632COY001","632COY001_09052007_BMI_TRC_1",1.18002348,0.68531201,0.56590016,0.90830493,0.09998843,0.05069324,0.82896974,45.45,41.2816,0.7833975,0.55773745,0.56648195,0.73082767,3.9,4.83856667,0.4032176,0.5288,0.36475148,0.7917275,"","human","SMC","2018-09-05 00:00:00","false","{EC899095-ECF3-4543-833A-5095DEE3EE42}",NA,NA,NA,NA,NA,NA,NA,NA,NA
730,"114CE0259","114CE0259_06132006_BMI_RWB_1",0.99462933,0.64285714,0.57630462,0.82295879,0.125,0.12092641,0.61985452,32,35.679,0.57178443,0.625,0.47207759,1,3,3.13386667,0.53113496,0.1072,0.25259744,0.2021288,"","machine","SWAMP","2013-12-05 00:00:00","false","{9A6EC328-6207-47DC-881B-75196AB15338}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3616,"801WE0989","801WE0989_06182002_BMI_TRC_1",0.65689697,0.30769231,0.42924818,0.51924084,0.0625,0.12876555,0.29458993,16,26.66586667,0.3833765,0.3125,0.38628329,0.6094292,0,0.7916,0.42657983,0,0.12445231,0.24203632,"","machine","SWAMP","2012-10-04 00:00:00","true","{193D361B-D5BA-4085-B6D9-AE6DDAF0877F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3111,"911S01142","911S01142_03232015_BMI_RWB_1",0.56786535,0.14285714,0.37660529,0.3380963,0.1,0.07949283,0.69584721,10,19.2485,0.42159723,0,0.40205911,0,0,0.27206667,0.5091663,0,0.15960131,0.17506566,"","machine","SWAMP","2018-02-08 00:00:00","false","{64D4DDF4-19B8-4839-8B10-D1DF2156F88E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
