StationCode,County,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet
105PS0188,Siskiyou,1105.500801,Deserts_Modoc,DM,DM,DM,DMmo,9,9,41.71850525,-122.3497152,253.9000244,1.4097,44793.5,-0.5244,0.1852,1835.099976,0.2556,0.0142,1.1208,3.040426,885.0999756,3.3251,0.0184,4172.7778,5.9998,Perennial,70.1717,37.5704,37.5704,0,2.4296,2.4296,0,0,0,0,1.305655013,1.305655013,0,0,0,0,0,0,0,0,101,1.5,FALSE,TRUE,125.6457,0.0309,0.0078,0.1175,17.6667,591.3333,308.6667,76.6667,10,155.7,0,0,0,0,100,13.80037,1139,2,NA,NA,0.482934438,Not detected,1.5,27,159,595.8755556,595.8755556,Stressed,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,SN_DMmo_SCm,Calibration,StressCal
105PS0276,Modoc,1105.940401,Deserts_Modoc,DM,DM,DM,DMmo,9,9,41.99000466,-120.8107785,340.8000488,1.3179,46923.69922,-0.0569,0.1954,1444.900024,0.2177,0.1159,2.883,92.148204,1593.199951,2.7633,0.0397,4710.7236,4.5247,Perennial,0,0,0,0,0,0,0,0,0,2.478706717,1.913734147,2.125065286,0,0,1,0,0,0,0,0,2480,0.409181818,FALSE,TRUE,100.5018,0.0428,0.0111,0.1664,10.2018,565.0383,260.8257,88.9579,11.3754,170.9391,31.14569648,0,0,31.14569648,68.85429894,20.72658,1934,3,NA,NA,1.964486875,Not detected,0.409181818,26,128,357.547,357.547,Intermediate,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,DMmo,Other,Other
105PS0468,Modoc,1105.940503,Deserts_Modoc,DM,DM,DM,DMmo,9,9,41.8941492,-121.0235936,548.1600342,1.3799,31077.80078,-0.2794,0.1972,1596.900024,0.2741,0.0284,1.588,1237.357349,1385.839966,3.8048,0.0218,4422.9966,6.4808,Perennial,0,0,0.1225,0,0,0.2842,0,0,0,0,0.003441712,0.595952834,0,0,16,0,0,0,0,0,236,0,TRUE,TRUE,133.6242,0.041,0.0115,0.1618,7.8582,471.8271,280.0294,81.7007,10.5164,168.2703,2.319014796,0,0,2.319014796,97.68098932,113.136,1934,5,NA,NA,3.092495142,Not detected,0,27,161,517.3083333,517.3083333,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,DMmo,Other,Other
105WE0579,Humboldt,1105.110203,North_Coast,NC,NC,NC,NC,78,78,41.25520596,-123.7774236,4260.18,1.3301,159508.2969,-0.6121,0.1695,1922.099976,0.1981,0.0917,5.1545,39737.96147,40.81999969,4.9717,0.0557,4748.2607,5.6071,Perennial,0,0,5.9396,7.413,2.1723,1.7163,0.3026,0.0131,0.325,3.620945327,3.136905039,1.545053083,2,9,4892,10.207517,0.010789814,1,278,0,121.1,NA,FALSE,TRUE,114.7261,0.0361,0.011,0.1449,10.8366,945.6312,283.4782,89.6041,12.2846,155.7746,2.720609865,10.26508645,2.288708244,29.02791581,58.41828957,19248.99136,4301,7,NA,NA,4.599205584,Not detected,0,21,114.4736842,343.25,343.25,Intermediate,Missing,Pass,Fail,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Fail,NC,Other,Other
105WE0591,Siskiyou,1105.310406,North_Coast,NC,NC,NC,NC,78,78,41.60289982,-123.5014275,4064.029999,1.2775,146269.7969,-0.5215,0.1704,2078.300049,0.2289,0.1153,5.8318,28665.88152,236.9700012,4.5899,0.0554,4871.1875,5.9302,Perennial,0,0,8.2396,7.8621,1.9195,1.4343,0,0.2739,0.4161,0.287200859,0.200801585,1.448538069,1,3,2599,15.52928693,0.01064396,0,155,0,197.1,NA,FALSE,TRUE,109.3002,0.0375,0.0094,0.1445,11.8049,699.1166,278.0496,86.3493,11.5949,167.2803,3.771434341,3.737541088,3.172712478,12.38522736,80.704519,9980.97209,4301,6,NA,NA,4.457365302,Detected,0,23,131.1884058,427,427,Intermediate,Missing,Pass,Fail,Pass,Pass,Fail,Pass,Fail,Pass,Fail,Pass,NC,Other,Other
105WE0601,Siskiyou,1105.350402,North_Coast,NC,NC,NC,NC,78,78,41.83088242,-122.8458934,3774.969971,1.2467,55473.60156,-0.4938,0.1709,1747.900024,0.2479,0.1254,6.198,24374.18247,526.0300293,3.9877,0.0528,4853.5771,6.0683,Perennial,0,0,9.2821,21.3501,5.6898,1.1128,1.0989,0.0975,0.472,4.770283677,0.871966596,1.520498497,1,2,2222,19.04409942,0.027777778,1,79,0,201.6,NA,FALSE,TRUE,106.1581,0.0386,0.0094,0.1483,12.0552,596.8827,275.8849,85.3599,11.3383,172.0825,4.435491944,0.778299745,3.731349764,5.096292774,90.39405743,6490.91723,4301,6,NA,NA,4.386930058,Not detected,0,27.44333333,127,427,427,Intermediate,Missing,Pass,Fail,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Fail,NC,Other,Other
105WE0603,Humboldt,1105.120103,North_Coast,NC,NC,NC,NC,78,78,41.29204575,-123.570152,4198.339996,1.295,119299.1016,-0.551,0.17,2136.899902,0.2204,0.1077,5.6746,31292.36151,102.6600037,4.5938,0.055,4906.9526,5.8681,Perennial,0,0,7.5433,15.9403,5.4158,1.4782,1.5522,0.8682,0.3834,2.800198388,3.628346568,1.366288453,1,11,2708,13.78029842,0.009665571,2,203,0,147,NA,FALSE,TRUE,112.4781,0.037,0.0095,0.1433,11.5507,784.5397,279.2745,88.1579,11.8974,164.462,3.454884348,5.21534752,2.906415355,17.69323992,74.18499684,12683.61866,4301,6,NA,NA,4.495438339,Not detected,0,21.725,108.875,359.175,359.175,Intermediate,Missing,Pass,Fail,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Fail,NC,Other,Other
105WE0604,Siskiyou,1105.420404,North_Coast,NC,NC,NC,NC,78,78,41.33781282,-122.9180655,1160.170044,1.3777,71705.20313,-0.8082,0.1489,1713.900024,0.2145,0.0085,10.3882,6.723419,1258.829956,3.3746,0.0462,6481.8999,5.7836,Perennial,0,0,0,11.1987,3.5302,3.3989,0,0,0,1.897136063,0.909139698,0.875316655,0,0,0,0,0,0,0,0,34,0,FALSE,TRUE,196.5145,0.0311,0.0094,0.1231,12.2222,1097.9286,235,89.35,12.05,155.5,0,100,0,0,0,3.92858,2419,2,NA,NA,0.827590177,Not detected,0,9.627254902,50,202.8338095,202.8338095,Intermediate,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,NC,Other,Other
105WE0613,Siskiyou,1105.320103,North_Coast,NC,NC,NC,NC,78,78,41.88830117,-123.4143651,1416.049988,1.498,136935.5938,-0.8729,0.1732,1928.300049,0.1006,0.0112,2.8932,46.667977,501.9500122,5.9371,0.051,5733.1636,5.4074,Perennial,0,0,0,2.409,1.278,0.9391,0,0,0.0019,2.406638073,1.155343158,0.820404925,0,5,5,0,0,0,0,0,110,0.757613636,FALSE,TRUE,132.8141,0.0318,0.011,0.1293,8.2642,1852.2642,278.3962,112.5342,15.863,130.2313,0,0,0,0,100,67.90288,1918,2,NA,NA,1.669018975,Not detected,0.757613636,26,101,314.92,314.92,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
105WE0630,Siskiyou,1105.310702,North_Coast,NC,NC,NC,NC,78,78,41.46340029,-123.498589,4118.440002,1.2803,123655,-0.5303,0.1704,2135,0.2276,0.114,5.8042,29087.47549,182.5599976,4.6177,0.0556,4884.377,5.8919,Perennial,0,0,8.1193,13.031,6.3411,1.4631,0.287,0.0359,0.4109,0.437547003,1.158161636,1.435174821,0,1,2622,15.20599705,0.010640561,1,159,0,190.7,NA,FALSE,TRUE,109.7395,0.0375,0.0094,0.1443,11.8088,722.2377,278.4639,86.8032,11.6686,166.5449,3.71677116,3.806741154,3.126727173,13.53174428,79.53478744,10570.16511,4301,6,NA,NA,4.46370603,Not detected,0,23,117,377.66,377.66,Intermediate,Missing,Pass,Fail,Pass,Pass,Fail,Pass,Fail,Pass,Fail,Fail,NC,Other,Other
105WE0756,Siskiyou,1105.820303,Deserts_Modoc,DM,DM,DM,DMmo,4,4,41.4892694,-122.0295438,631.2299805,1.1701,98454.89844,0.5398,0.1325,1403.400024,0.2286,0.292,10.6795,12.404693,1759.77002,2.8713,0.0509,6009.2251,4.9,Perennial,0,0,0,0,0,0,0,0,0,0,0.346048636,0.346048636,0,0,0,0,0,0,0,0,58,1.5,TRUE,TRUE,90.6278,0.0312,0.0083,0.1208,10.9333,1209.6072,240.8667,98.2051,14,153.6111,0,0,0,0,100,24.68215,2391,1,NA,NA,1.093586021,Not detected,1.5,9.916666667,51,232,232,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,DMmo,Other,Other
105WE0761,Siskiyou,1105.310103,North_Coast,NC,NC,NC,NC,78,78,41.66344568,-123.2777293,897.0400391,1.5032,171278.5938,-0.8896,0.152,1706.199951,0.0479,0.0127,3.741,1.119777,1160.959961,5.2569,0.0521,5833.1665,5.2295,Perennial,0,0,0,0,0,0,0,0,0,0,0.193308098,0.193308098,0,0,0,0,0,0,0,0,306,0,FALSE,TRUE,124.5379,0.0313,0.0097,0.1239,9,2347.25,256,131,19,146.3333,0,0,0,0,100,6.64797,2058,1,NA,NA,0.049131543,Not detected,0,14,77.42777778,227.5742105,227.5742105,Intermediate,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Other,Other
105WE0845,Siskiyou,1105.350301,North_Coast,NC,NC,NC,NC,78,78,42.00313574,-122.7639939,1205.089966,1.532,63236.69922,-1.522,0.1901,1469.400024,0.2593,0.0093,4.2997,24.852474,1078.910034,3.4251,0.0441,6279.5928,6.3067,Perennial,0,0,0,3.6227,3.7754,4.6393,0,0.2124,0.9489,1.723774486,2.341436015,2.466357134,0,0,0,0,0,0,0,0,151,0,FALSE,TRUE,193.2259,0.0311,0.0083,0.1195,13.5862,876.6896,242.2759,107.8333,14.8718,150.9221,0,0,0,100,0,19.69664,2284,2,NA,NA,1.395369628,Not detected,0,10,78,219,219,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
105WE0857,Siskiyou,1105.330208,North_Coast,NC,NC,NC,NC,78,78,41.84447855,-123.1935739,1612.450012,1.4262,101342.7969,-0.8455,0.1525,1855.900024,0.1141,0.0242,3.3024,69.745457,430.5499878,5.2588,0.065,4587.6626,5.5808,Perennial,0,0,0,5.876,1.496,2.0028,0,0,0,2.068037432,0.488727977,0.412516304,0,2,2,0,0,1,2,0,209,0.924286364,FALSE,TRUE,122.3148,0.0313,0.0093,0.1226,8.5432,1226.1375,297.1111,88.2603,12.4201,136.8145,0,0,0,86.99620434,13.00371441,55.99991,2043,3,NA,NA,1.843515924,Not detected,0.924286364,23,117.4782609,343.5956667,343.5956667,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Fail,NC,Other,Other
105WE1000,Siskiyou,1105.500101,North_Coast,NC,NC,NC,NC,78,9,41.74804094,-122.6287642,1046.01001,1.494,41871.69922,-0.393,0.1904,1950,0.1168,0.1082,2.6196,107.401587,771.9899902,7.3759,0.0592,5087.2061,4.2406,Perennial,27.2549,3.3236,2.7968,6.9935,4.9213,2.7264,22.2222,20.9113,6.6915,4.400435346,4.898136588,3.022912244,1,29,52,0,0,3,5,0,541,1.18945,FALSE,TRUE,118.2601,0.0308,0.0081,0.1175,11.6822,588.0082,306.4961,80.8408,11.4565,140.8882,0,0,0,100,0,63.32888,1818,3,NA,NA,2.031010699,Not detected,1.18945,34,171,596.4893939,596.4893939,Intermediate,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Fail,Pass,Pass,Fail,NC,Other,Other
105WE1005,Humboldt,1105.110102,North_Coast,NC,NC,NC,NC,78,78,41.11794293,-123.8154281,666.6599731,1.4191,206016.4063,-0.6752,0.2162,1801.5,0.1155,0.0588,1.4117,20.305274,533.3400269,3.005,0.0572,4514.8413,3.3628,Perennial,0,0,0,0,0.8508,0.8508,0,0,0,3.136089654,3.452821175,3.452821175,0,2,2,0,0,0,0,0,97,0,FALSE,TRUE,101.7417,0.033,0.0159,0.1485,11,2746.2222,283.2222,122.7833,18.0833,106.7581,0,0,0,100,0,33.9602,1200,2,NA,NA,1.307608854,Not detected,0,28,115.3333333,280.6311111,280.6311111,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
105WE1060,Humboldt,1105.110404,North_Coast,NC,NC,NC,NC,78,78,41.39672546,-123.8313648,321.9899902,1.4584,247645.4063,-0.3033,0.22,1846.199951,0.1449,0.0363,1.645,6.666264,709.0100098,3.7858,0.048,8347.2764,2.623,Perennial,0,0,0,0,0,0,0,0,0,2.954781954,3.877563548,3.877563548,2,3,3,0,0,0,0,0,26,0.348495455,FALSE,TRUE,80.7943,0.0326,0.0142,0.1427,21.375,3231.375,257.125,136.3,19,114.3684,0,65.28994676,0,34.70909816,0,11.82511,1031,2,NA,NA,0.823882509,Not detected,0.348495455,17,72,224.405,224.405,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
105WE1064,Siskiyou,1105.350403,North_Coast,NC,NC,NC,NC,78,78,41.81896055,-122.8162891,697.3200073,1.5038,55473.60156,-0.7042,0.1817,1747.900024,0.1178,0.0116,4.0882,9.110867,742.6799927,3.7326,0.0464,4353.541,6.5828,Perennial,0,0,0,5.6309,3.228,3.228,0,0,0,0,0.363770886,0.363770886,0,1,1,0,0,0,0,0,407,0.365095238,FALSE,TRUE,161.5886,0.0309,0.0082,0.118,14.7,810.3684,298.2,90.6429,13.6071,149.0333,0,0,0,100,0,5.28974,1440,2,NA,NA,0.959559707,Not detected,0.365095238,23,112,366.89,366.89,Intermediate,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Other,Other
105WE1067,Siskiyou,1105.420305,North_Coast,NC,NC,NC,NC,78,78,41.32876469,-122.8443967,1519.51001,1.4389,46550.5,-0.7604,0.173,1923.900024,0.1886,0.0126,6.874,30.517231,961.4899902,6.5028,0.0542,5327.1191,5.5732,Perennial,0,0,0,3.2334,7.0365,3.9025,0,0,0,1.351491513,1.15370791,0.602109502,2,2,2,0,0,1,1,0,69,0.446986364,FALSE,TRUE,173.3241,0.0311,0.0094,0.1229,11.3158,876.4348,262.2105,83.5106,10.9681,152.1064,0,75.66675923,0,24.33313791,0,20.50928,2481,2,NA,NA,1.484545125,Not detected,0.446986364,11.904375,73,330,330,Intermediate,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,NC,Other,Other
105WLCABC,Siskiyou,1105.220201,North_Coast,NC,NC,NC,NC,78,78,41.44225168,-123.3504071,1914,1.497666667,145165.4063,-0.862966667,0.1747,1960.800049,0.108466667,0.012833333,4.512633333,249.6763473,426.1199951,3.036933333,0.044766667,5020.4391,5.6497,Perennial,0,0,0,0,0,0,0,0,0,0,0,0.040485465,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,150.7778667,0.031433333,0.031433333,0.126833333,8.548533333,1958.733267,310.7730667,108.0420333,15.41273333,138.8210667,0,6.33184135,0,82.03868513,17.44421028,249.01185,2340,4,NA,NA,2.397377402,Not detected,0,23,92.93908629,343.4988235,343.4988235,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Other,Other
106CE0217,Trinity,1106.250404,North_Coast,NC,NC,NC,NC,78,78,40.55525798,-123.1000765,1194.549988,1.4699,93766.70313,-0.9189,0.1635,1985.5,0.0856,0.0122,3.6434,238.685684,749.4500122,4.175,0.0492,3090.5251,5.374,Perennial,0,0,0.0731,1.9153,2.6878,3.9109,0,0,0.014,1.417687268,2.188156293,3.169265927,0,8,100,0,0,1,3,0,317,0.136363636,FALSE,TRUE,140.5265,0.0338,0.0228,0.1746,3.6817,1191.76,292.6055,70.5392,10.2946,114.479,0,0,0,100,0,153.471,1944,4,NA,NA,2.377826371,Not detected,0.136363636,23,179,501.125,501.125,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Fail,NC,Other,Other
106CE0257,Trinity,1106.250304,North_Coast,NC,NC,NC,NC,78,78,40.45569573,-123.1619201,1008.52002,1.4838,98971.20313,-0.8904,0.1637,2008.199951,0.063,0.0128,3.2774,79.627519,776.4799805,4.5409,0.0501,3349.3755,5.3117,Perennial,0,0,0,6.7787,4.6391,4.4002,0,0,0.0057,3.636701267,2.981167252,3.108348479,4,23,49,0,0,1,2,0,339,0,FALSE,TRUE,131.2691,0.0339,0.0234,0.1767,4.2872,1454.2957,299.5425,75.9069,11.3725,123.0081,0,0,0,100,0,49.47553,1785,3,NA,NA,1.901063184,Not detected,0,26,191,439,439,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Fail,NC,Other,Other
106CE0377,Trinity,1106.220001,North_Coast,NC,NC,NC,NC,78,78,40.62454642,-123.4431788,825.9100037,1.502,101109.2031,-0.8477,0.158,2144,0.0527,0.0142,2.98,17.200517,417.0899963,5.2716,0.0559,3452.1814,4.7919,Perennial,0,0,0,7.074,3.5916,3.1642,0,0,0,4.336304124,3.426695931,3.183844835,0,5,5,0,0,0,0,0,344,0.742772727,FALSE,TRUE,118.7754,0.0335,0.0197,0.1634,5.2857,1383.925,319.7619,82.75,11.7115,123.9608,0,63.51030055,0,36.48960101,0,15.17799,1243,2,NA,NA,1.235541501,Not detected,0.742772727,34,209,502.1421348,502.1421348,Intermediate,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106CE0577,Trinity,1106.310301,North_Coast,NC,NC,NC,NC,78,78,40.59766076,-122.9051072,1462.580017,1.4905,90939.5,-0.7249,0.1218,2052.100098,0.1374,0.0336,2.2157,65.741106,584.4199829,4.1471,0.0562,3608.4888,5.0931,Perennial,0,0,0,5.3456,2.0582,2.0344,0,0,0,3.020856914,2.160118916,2.992473197,3,4,13,0,0,0,0,0,221,0,FALSE,TRUE,94.6872,0.0333,0.0195,0.164,8.4625,1205.443,294.55,85.0725,12.2271,108.4439,0,20.81878559,0,79.18120459,0,66.59192,2047,2,NA,NA,1.817837006,Not detected,0,29,173.7698413,439,439,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106CE0713,Trinity,1106.320004,North_Coast,NC,NC,NC,NC,78,78,40.7493709,-122.9190094,1604.659973,1.4949,96181.60156,-0.6863,0.1506,2100.5,0.1442,0.0302,3.7354,28.749716,699.3400269,3.1087,0.0604,3813.9507,3.8559,Perennial,0,0,0,22.1541,6.728,3.2552,0,0,0,10.249935,4.052020363,2.230243299,2,9,11,0,0,0,0,0,98,1.129,FALSE,TRUE,102.6869,0.0325,0.0149,0.1465,7.8788,1180.1364,293.697,79.1609,11.2644,127.8764,0,5.924232476,0,94.07571258,0,21.31886,2304,2,NA,NA,1.458633559,Not detected,1.129,31,152,432.835,432.835,Stressed,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,NC,Validation,StressVal
106FCA008,Trinity,1106.240104,North_Coast,NC,NC,NC,NC,78,78,40.62837531,-123.376707,775.4500122,1.502,103938.2969,-0.9288,0.158,2091.300049,0.0454,0.0141,2.98,6.546139,461.5499878,2.6191,0.0448,3242.2168,5.3871,Perennial,0,0,0,35.5408,4.6537,4.6537,0,0,0,7.729292973,2.485665248,2.485665248,3,3,3,0,0,0,0,0,NA,NA,FALSE,TRUE,126.0445,0.0336,0.0205,0.1661,5,1399.8667,320.7,82.2727,12,133.4,0,43.03758086,0,56.96181859,0,6.15123,1237,2,NA,NA,0.815985223,Not detected,0,28,200,497.93,497.93,Stressed,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,NC,Calibration,StressCal
106FCA036,Trinity,1106.320004,North_Coast,NC,NC,NC,NC,78,78,40.80126623,-122.9296355,1032.25,1.4997,106699.7031,-0.728,0.1505,2021.699951,0.1392,0.0325,4.4248,3.704076,1095.75,4.3027,0.054,4202.6333,4.999,Perennial,0,0,0,1.3963,1.7974,1.7974,0,0,0,2.562700672,2.126277451,2.126277451,0,1,1,0,0,0,0,0,NA,NA,FALSE,TRUE,97.1741,0.0324,0.0146,0.1452,8.3333,1182,272.3333,79.8,11.4,125.9091,0,0,0,100,0,3.07999,2128,1,NA,NA,0.568679889,Not detected,0,23,133.5,354.7676923,354.7676923,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106FS0045,Trinity,1106.250201,North_Coast,NC,NC,NC,NC,78,78,40.49518131,-123.0353093,1020.159973,1.4821,93889.39844,-0.8483,0.1811,1929.699951,0.1621,0.0106,6.0353,14.783697,919.8400269,3.1229,0.0458,3082.3694,5.6515,Perennial,0,0,0,4.569,0.9332,0.7484,0,0,0,2.906267376,0.65887513,0.528567661,0,0,0,0,0,0,0,0,225.7,0.68,FALSE,TRUE,173.0374,0.0337,0.0219,0.172,4,1282.1428,273.7222,70.4545,10.2045,112.0444,0,0,0,100,0,9.91506,1940,2,NA,NA,1.169783053,Not detected,0.68,25,215.3,490.48,490.48,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106PS0022,Trinity,1106.210103,North_Coast,NC,NC,NC,NC,78,78,40.67259331,-123.521546,605.9799805,1.5021,126761,-0.9237,0.158,2008.300049,0.0529,0.0138,2.98,3.46058,662.0200195,2.6507,0.0449,3478.8333,5.4037,Perennial,0,0,0,4.7782,4.9402,4.9402,0,0,0,2.721598866,4.152679955,4.152679955,0,1,1,0,0,0,0,0,222.4,0,FALSE,TRUE,128.9944,0.0336,0.02,0.1643,5,1429.1111,322.3333,89.8182,13.0909,121.4545,0,0,0,100,0,3.68796,1268,1,NA,NA,0.539148894,Not detected,0,30,192.6095041,501.5504902,501.5504902,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106PS0051,Trinity,1106.400103,North_Coast,NC,NC,NC,NC,78,78,41.24734506,-122.6416049,1708.079956,1.2359,104127.2969,-0.4196,0.129,1890.599976,0.0895,0.0544,4.1888,156.49207,1036.920044,23.6992,0.0906,4445.9287,5.3069,Perennial,0,0,0,0,0,0,0,0,0,3.374671285,2.329318293,2.791539197,0,2,32,0,0,0,0,0,212.9,0.242545455,FALSE,TRUE,128.148,0.0309,0.0089,0.1211,12.1979,1376.2169,239.7865,92.5761,12.6955,132.0849,0,100,0,0,0,128.28552,2745,4,NA,NA,2.194492335,Not detected,0.242545455,10,70,262.085,262.085,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other
106PS0078,Trinity,1106.250406,North_Coast,NC,NC,NC,NC,78,78,40.55431344,-123.1376091,1219.940002,1.4768,93468.5,-0.8587,0.1613,2022.300049,0.0783,0.0251,3.2868,344.030168,724.0599976,3.6987,0.0504,3196.0391,5.1333,Perennial,0,0,0.0508,20.2335,4.6008,3.783,9.7276,0.26,0.0293,5.570464987,3.103431998,3.172493541,0,20,141,0,0,0,3,0,558,1,FALSE,TRUE,131.7979,0.0337,0.0218,0.1711,4.1749,1147.7617,298.5745,70.9953,10.373,116.154,0,0,0,100,0,7.31045,1944,2,NA,NA,2.536596528,Not detected,1,23,183,482.94,482.94,Stressed,Pass,Fail,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,NC,Calibration,StressCal
106PS0106,Trinity,1106.150303,North_Coast,NC,NC,NC,NC,78,78,40.81187851,-123.1190615,2229.529999,1.5011,82844.20313,-0.7587,0.1551,2116.699951,0.1293,0.029,3.2607,105.059598,489.4700012,4.0355,0.0525,4135.5332,5.0822,Perennial,0,0,0,5.3027,2.2593,0.9861,0,0,0,4.161937435,1.721430624,0.692455503,0,4,4,0,0,2,2,0,180.9,1.1,FALSE,TRUE,104.9189,0.0323,0.0142,0.1432,7.5923,1183.5636,293.7,88.5292,12.6369,138.7771,0,9.73609281,0,90.26390877,0,79.17967,2719,3,NA,NA,2.021435735,Not detected,1.1,31,141,357.1125,357.1125,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Fail,NC,Other,Other
106PS0122,Trinity,1106.400506,North_Coast,NC,NC,NC,NC,78,78,41.11227231,-122.8648202,1244.699951,1.4313,132380,-0.7267,0.149,1731.599976,0.1141,0.136,4.4832,101.391843,1209.300049,9.5671,0.059,6308.0576,4.5953,Perennial,0,0,0,8.8811,1.3606,0.9062,0,0,0,3.639532336,0.505582514,0.31871987,5,21,31,0,0,0,0,0,NA,NA,FALSE,TRUE,112.0294,0.0315,0.0109,0.1297,8.6555,1651.4435,238,110.2045,15.3019,132.1254,0,100,0,0,0,82.91667,2454,3,NA,NA,2.006003017,Not detected,0,10,60,210,210,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Fail,Pass,Pass,Pass,NC,Other,Other
106PS0142,Trinity,1106.250304,North_Coast,NC,NC,NC,NC,78,78,40.45848901,-123.1670414,1013.940002,1.4839,98971.20313,-0.8875,0.1637,2008.199951,0.063,0.0127,3.2747,80.398925,771.0599976,4.7421,0.0506,3347.3281,5.2993,Perennial,0,0,0,6.8077,4.7586,4.4197,0,0,0.0056,3.611116563,2.967886883,3.107512538,2,18,49,0,0,1,2,0,NA,NA,FALSE,TRUE,131.0956,0.0339,0.0234,0.1767,4.2872,1453.6437,299.5425,75.8916,11.3695,123.0645,0,0,0,100,0,49.47553,1785,3,NA,NA,1.905250242,Not detected,0,26,191,439,439,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Fail,NC,Other,Other
