metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,948030127,11206501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948030127,11206501
DS_Dur_WS,-1,likely_altered,low,FALSE,14918005,11207500
DS_Tim,1,likely_unaltered,none_found,TRUE,14918005,11207500
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14918005,11207500
DS_Mag_90,-1,likely_altered,low,FALSE,14918005,11207500
FA_Dur,1,likely_unaltered,none_found,TRUE,14918005,11207500
FA_Mag,1,likely_unaltered,none_found,FALSE,14918005,11207500
FA_Tim,1,likely_unaltered,none_found,FALSE,14918005,11207500
SP_ROC,1,likely_unaltered,none_found,TRUE,14918005,11207500
SP_Dur,0,indeterminate,unknown,TRUE,14918005,11207500
SP_Mag,-1,likely_altered,low,FALSE,14918005,11207500
SP_Tim,0,indeterminate,unknown,TRUE,14918005,11207500
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14918005,11207500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14918005,11207500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14918005,11207500
Wet_Tim,-1,likely_altered,early,FALSE,14918005,11207500
Peak_Dur_10,-1,likely_altered,high,FALSE,14918005,11207500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14918005,11207500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14918005,11207500
Peak_10,-1,likely_altered,low,FALSE,14918005,11207500
Peak_2,-1,likely_altered,low,FALSE,14918005,11207500
Peak_5,-1,likely_altered,low,FALSE,14918005,11207500
Peak_Fre_10,-1,likely_altered,high,FALSE,14918005,11207500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14918005,11207500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14918005,11207500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14918005,11208001
DS_Tim,1,likely_unaltered,none_found,TRUE,14918005,11208001
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14918005,11208001
DS_Mag_90,1,likely_unaltered,none_found,FALSE,14918005,11208001
FA_Dur,1,likely_unaltered,none_found,TRUE,14918005,11208001
FA_Mag,1,likely_unaltered,none_found,FALSE,14918005,11208001
FA_Tim,1,likely_unaltered,none_found,TRUE,14918005,11208001
SP_ROC,1,likely_unaltered,none_found,TRUE,14918005,11208001
SP_Dur,1,likely_unaltered,none_found,TRUE,14918005,11208001
SP_Mag,1,likely_unaltered,none_found,TRUE,14918005,11208001
SP_Tim,1,likely_unaltered,none_found,TRUE,14918005,11208001
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14918005,11208001
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,14918005,11208001
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14918005,11208001
Wet_Tim,1,likely_unaltered,none_found,FALSE,14918005,11208001
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14918005,11208001
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14918005,11208001
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14918005,11208001
Peak_10,-1,likely_altered,high,FALSE,14918005,11208001
Peak_2,1,likely_unaltered,none_found,FALSE,14918005,11208001
Peak_5,1,likely_unaltered,none_found,FALSE,14918005,11208001
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14918005,11208001
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14918005,11208001
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14918005,11208001
DS_Dur_WS,-1,likely_altered,low,FALSE,14922135,11208565
DS_Tim,0,indeterminate,unknown,TRUE,14922135,11208565
DS_Mag_50,-1,likely_altered,low,FALSE,14922135,11208565
DS_Mag_90,-1,likely_altered,low,FALSE,14922135,11208565
FA_Dur,1,likely_unaltered,none_found,TRUE,14922135,11208565
FA_Mag,-1,likely_altered,low,FALSE,14922135,11208565
FA_Tim,1,likely_unaltered,none_found,TRUE,14922135,11208565
SP_ROC,1,likely_unaltered,none_found,TRUE,14922135,11208565
SP_Dur,0,indeterminate,low,FALSE,14922135,11208565
SP_Mag,-1,likely_altered,low,FALSE,14922135,11208565
SP_Tim,-1,likely_altered,late,FALSE,14922135,11208565
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14922135,11208565
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14922135,11208565
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14922135,11208565
Wet_Tim,-1,likely_altered,early,FALSE,14922135,11208565
Peak_Dur_10,-1,likely_altered,high,FALSE,14922135,11208565
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14922135,11208565
Peak_Dur_5,-1,likely_altered,high,FALSE,14922135,11208565
Peak_10,-1,likely_altered,low,FALSE,14922135,11208565
Peak_2,-1,likely_altered,low,FALSE,14922135,11208565
Peak_5,-1,likely_altered,low,FALSE,14922135,11208565
Peak_Fre_10,-1,likely_altered,high,FALSE,14922135,11208565
Peak_Fre_2,-1,likely_altered,high,FALSE,14922135,11208565
Peak_Fre_5,-1,likely_altered,high,FALSE,14922135,11208565
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14922147,11208600
DS_Tim,1,likely_unaltered,none_found,FALSE,14922147,11208600
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14922147,11208600
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14922147,11208600
FA_Dur,1,likely_unaltered,none_found,TRUE,14922147,11208600
FA_Mag,0,indeterminate,unknown,TRUE,14922147,11208600
FA_Tim,1,likely_unaltered,none_found,TRUE,14922147,11208600
SP_ROC,1,likely_unaltered,none_found,FALSE,14922147,11208600
SP_Dur,1,likely_unaltered,none_found,FALSE,14922147,11208600
SP_Mag,1,likely_unaltered,none_found,TRUE,14922147,11208600
SP_Tim,1,likely_unaltered,none_found,TRUE,14922147,11208600
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14922147,11208600
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,14922147,11208600
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14922147,11208600
Wet_Tim,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14922147,11208600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_10,1,likely_unaltered,none_found,FALSE,14922147,11208600
Peak_2,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_5,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14922147,11208600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14922147,11208600
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14922311,11208730
DS_Tim,1,likely_unaltered,none_found,TRUE,14922311,11208730
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14922311,11208730
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14922311,11208730
FA_Dur,1,likely_unaltered,none_found,TRUE,14922311,11208730
FA_Mag,1,likely_unaltered,none_found,TRUE,14922311,11208730
FA_Tim,1,likely_unaltered,none_found,TRUE,14922311,11208730
SP_ROC,1,likely_unaltered,none_found,TRUE,14922311,11208730
SP_Dur,1,likely_unaltered,none_found,FALSE,14922311,11208730
SP_Mag,0,indeterminate,unknown,TRUE,14922311,11208730
SP_Tim,1,likely_unaltered,none_found,TRUE,14922311,11208730
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14922311,11208730
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14922311,11208730
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14922311,11208730
Wet_Tim,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_10,1,likely_unaltered,none_found,FALSE,14922311,11208730
Peak_2,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_5,1,likely_unaltered,none_found,FALSE,14922311,11208730
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14922311,11208730
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14922311,11208730
DS_Dur_WS,-1,likely_altered,low,FALSE,14922197,11208800
DS_Tim,0,indeterminate,late,FALSE,14922197,11208800
DS_Mag_50,-1,likely_altered,low,FALSE,14922197,11208800
DS_Mag_90,-1,likely_altered,low,FALSE,14922197,11208800
FA_Dur,1,likely_unaltered,none_found,TRUE,14922197,11208800
FA_Mag,-1,likely_altered,low,FALSE,14922197,11208800
FA_Tim,-1,likely_altered,early,FALSE,14922197,11208800
SP_ROC,1,likely_unaltered,none_found,TRUE,14922197,11208800
SP_Dur,0,indeterminate,unknown,TRUE,14922197,11208800
SP_Mag,-1,likely_altered,low,FALSE,14922197,11208800
SP_Tim,0,indeterminate,unknown,TRUE,14922197,11208800
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14922197,11208800
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14922197,11208800
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14922197,11208800
Wet_Tim,-1,likely_altered,early,FALSE,14922197,11208800
Peak_Dur_10,-1,likely_altered,high,FALSE,14922197,11208800
Peak_Dur_2,-1,likely_altered,high,FALSE,14922197,11208800
Peak_Dur_5,-1,likely_altered,high,FALSE,14922197,11208800
Peak_10,-1,likely_altered,low,FALSE,14922197,11208800
Peak_2,-1,likely_altered,low,FALSE,14922197,11208800
Peak_5,-1,likely_altered,low,FALSE,14922197,11208800
Peak_Fre_10,-1,likely_altered,high,FALSE,14922197,11208800
Peak_Fre_2,-1,likely_altered,high,FALSE,14922197,11208800
Peak_Fre_5,-1,likely_altered,high,FALSE,14922197,11208800
DS_Dur_WS,-1,likely_altered,low,FALSE,14922227,11208818
DS_Tim,1,likely_unaltered,none_found,TRUE,14922227,11208818
DS_Mag_50,-1,likely_altered,low,FALSE,14922227,11208818
DS_Mag_90,-1,likely_altered,low,FALSE,14922227,11208818
FA_Dur,1,likely_unaltered,none_found,FALSE,14922227,11208818
FA_Mag,-1,likely_altered,low,FALSE,14922227,11208818
FA_Tim,-1,likely_altered,early,FALSE,14922227,11208818
SP_ROC,1,likely_unaltered,none_found,TRUE,14922227,11208818
SP_Dur,1,likely_unaltered,none_found,TRUE,14922227,11208818
SP_Mag,-1,likely_altered,low,FALSE,14922227,11208818
SP_Tim,0,indeterminate,late,FALSE,14922227,11208818
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14922227,11208818
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14922227,11208818
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14922227,11208818
Wet_Tim,-1,likely_altered,early,FALSE,14922227,11208818
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14922227,11208818
Peak_Dur_2,-1,likely_altered,high,FALSE,14922227,11208818
Peak_Dur_5,-1,likely_altered,high,FALSE,14922227,11208818
Peak_10,-1,likely_altered,low,FALSE,14922227,11208818
Peak_2,-1,likely_altered,low,FALSE,14922227,11208818
Peak_5,-1,likely_altered,low,FALSE,14922227,11208818
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,14922227,11208818
Peak_Fre_2,-1,likely_altered,high,FALSE,14922227,11208818
Peak_Fre_5,-1,likely_altered,high,FALSE,14922227,11208818
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,14922415,11210100
DS_Tim,1,likely_unaltered,none_found,TRUE,14922415,11210100
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14922415,11210100
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14922415,11210100
FA_Dur,1,likely_unaltered,none_found,TRUE,14922415,11210100
FA_Mag,1,likely_unaltered,none_found,TRUE,14922415,11210100
FA_Tim,1,likely_unaltered,none_found,TRUE,14922415,11210100
SP_ROC,1,likely_unaltered,none_found,FALSE,14922415,11210100
SP_Dur,1,likely_unaltered,none_found,FALSE,14922415,11210100
SP_Mag,1,likely_unaltered,none_found,TRUE,14922415,11210100
SP_Tim,1,likely_unaltered,none_found,FALSE,14922415,11210100
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14922415,11210100
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14922415,11210100
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14922415,11210100
Wet_Tim,1,likely_unaltered,none_found,FALSE,14922415,11210100
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_Dur_2,-1,likely_altered,high,FALSE,14922415,11210100
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_10,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_2,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_5,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14922415,11210100
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14922415,11210100
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14922415,11210100
DS_Dur_WS,-1,likely_altered,low,FALSE,17192788,11210950
DS_Tim,-1,likely_altered,late,FALSE,17192788,11210950
DS_Mag_50,-1,likely_altered,low,FALSE,17192788,11210950
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17192788,11210950
FA_Dur,1,likely_unaltered,none_found,TRUE,17192788,11210950
FA_Mag,-1,likely_altered,low,FALSE,17192788,11210950
FA_Tim,1,likely_unaltered,none_found,TRUE,17192788,11210950
SP_ROC,1,likely_unaltered,none_found,FALSE,17192788,11210950
SP_Dur,1,likely_unaltered,none_found,FALSE,17192788,11210950
SP_Mag,1,likely_unaltered,none_found,TRUE,17192788,11210950
SP_Tim,-1,likely_altered,late,FALSE,17192788,11210950
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17192788,11210950
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17192788,11210950
Wet_BFL_Mag_50,0,indeterminate,low,FALSE,17192788,11210950
Wet_Tim,1,likely_unaltered,none_found,FALSE,17192788,11210950
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17192788,11210950
Peak_Dur_2,-1,likely_altered,high,FALSE,17192788,11210950
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17192788,11210950
Peak_10,-1,likely_altered,low,FALSE,17192788,11210950
Peak_2,1,likely_unaltered,none_found,FALSE,17192788,11210950
Peak_5,-1,likely_altered,low,FALSE,17192788,11210950
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17192788,11210950
Peak_Fre_2,-1,likely_altered,high,FALSE,17192788,11210950
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17192788,11210950
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17152974,11211300
DS_Tim,1,likely_unaltered,none_found,TRUE,17152974,11211300
DS_Mag_50,1,likely_unaltered,none_found,FALSE,17152974,11211300
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17152974,11211300
FA_Dur,1,likely_unaltered,none_found,FALSE,17152974,11211300
FA_Mag,1,likely_unaltered,none_found,TRUE,17152974,11211300
FA_Tim,1,likely_unaltered,none_found,TRUE,17152974,11211300
SP_ROC,1,likely_unaltered,none_found,TRUE,17152974,11211300
SP_Dur,1,likely_unaltered,none_found,TRUE,17152974,11211300
SP_Mag,1,likely_unaltered,none_found,FALSE,17152974,11211300
SP_Tim,1,likely_unaltered,none_found,TRUE,17152974,11211300
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17152974,11211300
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17152974,11211300
Wet_BFL_Mag_50,0,indeterminate,low,FALSE,17152974,11211300
Wet_Tim,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17152974,11211300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_10,1,likely_unaltered,none_found,FALSE,17152974,11211300
Peak_2,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_5,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17152974,11211300
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,17152974,11211300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17152974,11211300
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22048993,11214600
DS_Tim,-1,likely_altered,late,FALSE,22048993,11214600
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22048993,11214600
DS_Mag_90,-1,likely_altered,low,FALSE,22048993,11214600
FA_Dur,1,likely_unaltered,none_found,FALSE,22048993,11214600
FA_Mag,-1,likely_altered,high,FALSE,22048993,11214600
FA_Tim,1,likely_unaltered,none_found,FALSE,22048993,11214600
SP_ROC,-1,likely_altered,low,FALSE,22048993,11214600
SP_Dur,1,likely_unaltered,none_found,TRUE,22048993,11214600
SP_Mag,-1,likely_altered,low,FALSE,22048993,11214600
SP_Tim,-1,likely_altered,late,FALSE,22048993,11214600
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22048993,11214600
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22048993,11214600
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22048993,11214600
Wet_Tim,-1,likely_altered,late,FALSE,22048993,11214600
Peak_Dur_10,-1,likely_altered,high,FALSE,22048993,11214600
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22048993,11214600
Peak_Dur_5,-1,likely_altered,high,FALSE,22048993,11214600
Peak_10,-1,likely_altered,low,FALSE,22048993,11214600
Peak_2,-1,likely_altered,low,FALSE,22048993,11214600
Peak_5,-1,likely_altered,low,FALSE,22048993,11214600
Peak_Fre_10,-1,likely_altered,high,FALSE,22048993,11214600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22048993,11214600
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,22048993,11214600
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22057895,11215000
DS_Tim,0,indeterminate,early,FALSE,22057895,11215000
DS_Mag_50,-1,likely_altered,low,FALSE,22057895,11215000
DS_Mag_90,-1,likely_altered,low,FALSE,22057895,11215000
FA_Dur,1,likely_unaltered,none_found,TRUE,22057895,11215000
FA_Mag,1,likely_unaltered,none_found,FALSE,22057895,11215000
FA_Tim,1,likely_unaltered,none_found,TRUE,22057895,11215000
SP_ROC,0,indeterminate,unknown,TRUE,22057895,11215000
SP_Dur,0,indeterminate,unknown,TRUE,22057895,11215000
SP_Mag,-1,likely_altered,low,FALSE,22057895,11215000
SP_Tim,0,indeterminate,unknown,TRUE,22057895,11215000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22057895,11215000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22057895,11215000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22057895,11215000
Wet_Tim,0,indeterminate,unknown,TRUE,22057895,11215000
Peak_Dur_10,-1,likely_altered,high,FALSE,22057895,11215000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22057895,11215000
Peak_Dur_5,-1,likely_altered,high,FALSE,22057895,11215000
Peak_10,1,likely_unaltered,none_found,FALSE,22057895,11215000
Peak_2,-1,likely_altered,low,FALSE,22057895,11215000
Peak_5,-1,likely_altered,low,FALSE,22057895,11215000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22057895,11215000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22057895,11215000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22057895,11215000
DS_Dur_WS,-1,likely_altered,low,FALSE,22050443,11216050
DS_Tim,-1,likely_altered,late,FALSE,22050443,11216050
DS_Mag_50,-1,likely_altered,high,FALSE,22050443,11216050
DS_Mag_90,-1,likely_altered,high,FALSE,22050443,11216050
FA_Mag,-1,likely_altered,high,FALSE,22050443,11216050
FA_Tim,-1,likely_altered,early,FALSE,22050443,11216050
SP_Dur,0,indeterminate,low,FALSE,22050443,11216050
SP_Mag,-1,likely_altered,high,FALSE,22050443,11216050
SP_Tim,-1,likely_altered,late,FALSE,22050443,11216050
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22050443,11216050
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,22050443,11216050
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22050443,11216050
Wet_Tim,-1,likely_altered,early,FALSE,22050443,11216050
Peak_10,-1,likely_altered,high,FALSE,22050443,11216050
Peak_2,-1,likely_altered,high,FALSE,22050443,11216050
Peak_5,-1,likely_altered,high,FALSE,22050443,11216050
DS_Dur_WS,0,indeterminate,unknown,TRUE,22050473,11216200
DS_Tim,-1,likely_altered,early,FALSE,22050473,11216200
DS_Mag_50,-1,likely_altered,low,FALSE,22050473,11216200
DS_Mag_90,-1,likely_altered,low,FALSE,22050473,11216200
FA_Dur,1,likely_unaltered,none_found,TRUE,22050473,11216200
FA_Mag,-1,likely_altered,low,FALSE,22050473,11216200
FA_Tim,1,likely_unaltered,none_found,TRUE,22050473,11216200
SP_ROC,0,indeterminate,low,FALSE,22050473,11216200
SP_Dur,0,indeterminate,unknown,TRUE,22050473,11216200
SP_Mag,-1,likely_altered,low,FALSE,22050473,11216200
SP_Tim,-1,likely_altered,early,FALSE,22050473,11216200
Wet_BFL_Dur,0,indeterminate,low,FALSE,22050473,11216200
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22050473,11216200
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22050473,11216200
Wet_Tim,-1,likely_altered,early,FALSE,22050473,11216200
Peak_Dur_10,-1,likely_altered,high,FALSE,22050473,11216200
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22050473,11216200
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22050473,11216200
Peak_10,-1,likely_altered,low,FALSE,22050473,11216200
Peak_2,-1,likely_altered,low,FALSE,22050473,11216200
Peak_5,-1,likely_altered,low,FALSE,22050473,11216200
Peak_Fre_10,-1,likely_altered,high,FALSE,22050473,11216200
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,22050473,11216200
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22050473,11216200
DS_Dur_WS,-1,likely_altered,low,FALSE,22057159,11216300
DS_Tim,-1,likely_altered,late,FALSE,22057159,11216300
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22057159,11216300
DS_Mag_90,0,indeterminate,high,FALSE,22057159,11216300
FA_Dur,1,likely_unaltered,none_found,TRUE,22057159,11216300
FA_Mag,0,indeterminate,high,FALSE,22057159,11216300
FA_Tim,-1,likely_altered,early,FALSE,22057159,11216300
SP_ROC,-1,likely_altered,high,FALSE,22057159,11216300
SP_Dur,0,indeterminate,low,FALSE,22057159,11216300
SP_Mag,-1,likely_altered,low,FALSE,22057159,11216300
SP_Tim,-1,likely_altered,late,FALSE,22057159,11216300
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22057159,11216300
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22057159,11216300
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22057159,11216300
Wet_Tim,-1,likely_altered,early,FALSE,22057159,11216300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22057159,11216300
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22057159,11216300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22057159,11216300
