list_id,comid,gage_id,ID,NHDV1_COMID,NHDV2_COMID,STATION_NAME,LATITUDE,LONGITUDE,FLOW_YRS_POST_1950,FLOW_YRS_PRE_1975,FINAL_REFERENCE,REF_BEGIN_YEAR,REF_END_YEAR,CEFF_type,geometry,date_begin,date_end,ward
11428000,14993639,11428000,T11428000,14993639,14993639,RUBICON R A RUBICON SPRINGS NR MEEKS BAY CA,39.0193515,-120.24713559999999,30,18,N,NA,NA,ALT,"c(-120.2471356, 39.0193515)",1910-02-01,1986-09-29,1
11428400,14993077,11428400,T11428400,14993077,14993077,L RUBICON R BL BUCK ISLAND DAM CA,39.00490704,-120.2563022,7,0,N,NA,NA,ALT,"c(-120.2563022, 39.00490704)",1990-10-27,2018-09-30,5
11428800,14992773,11428800,T11428800,14992773,14992773,RUBICON R BL HELL HOLE DAM CA,39.05657207,-120.4079758,47,8,N,NA,NA,ALT,"c(-120.4079758, 39.05657207)",1965-11-06,2018-09-30,1
11429500,14993085,11429500,T11429500,14993085,14993085,GERLE C BL LOON LK NR MEEKS BAY CA,39.00546206,-120.3154712,52,12,N,NA,NA,ALT,"c(-120.3154712, 39.00546206)",1962-09-01,2016-09-30,5
11430000,14997301,11430000,T11430000,14997301,14997301,SF RUBICON R BL GERLE C NR GEORGETOWN CA,38.95462796,-120.4015856,53,13,N,NA,NA,ALT,"c(-120.4015856, 38.95462796)",1961-08-01,2018-09-30,6
11433040,14997523,11433040,T11433040,14997523,14997523,PILOT C BL MUTTON CANYON NR GEORGETOWN CA,38.92351348,-120.6418716,47,13,N,NA,NA,ALT,"c(-120.6418716, 38.92351348)",1961-07-01,2008-10-18,6
11433100,14992999,11433100,T11433100,14992999,14992999,LONG CANYON C NR FRENCH MEADOWS CA,39.02101555,-120.5157567,32,14,N,NA,NA,ALT,"c(-120.5157567, 39.02101555)",1960-09-01,1992-09-29,1
11433200,14997099,11433200,T11433200,14997099,14997099,RUBICON R NR FORESTHILL CA,38.99240049,-120.7215952,26,16,N,NA,NA,ALT,"c(-120.7215952, 38.99240049)",1958-10-01,1984-09-29,1
11435100,14982014,11435100,T11435100,14982014,14982014,PYRAMID C A TWIN BRIDGES CA,38.81574095,-120.1171308,44,4,N,NA,NA,ALT,"c(-120.1171308, 38.81574095)",1970-10-01,2018-09-30,6
11436000,14983016,11436000,T11436000,14983016,14983016,SILVER LK OUTLET NR KIRKWOOD CA,38.67157545,-120.1229654,64,24,N,NA,NA,ALT,"c(-120.1229654, 38.67157545)",1922-10-01,2018-09-30,6
11439500,14982602,11439500,T11439500,14982602,14982602,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,38.76351814,-120.3285276,64,24,N,NA,NA,ALT,"c(-120.3285276, 38.76351814)",1922-10-01,2018-09-30,6
11440000,14983440,11440000,T11440000,14983440,14983440,ALDER C NR WHITEHALL  TOTAL FLOW CA,38.75518399,-120.3724184,31,24,N,NA,NA,ALT,"c(-120.3724184, 38.75518399)",1922-10-01,1981-09-29,6
11441500,14981972,11441500,T11441500,14981972,14981972,SF SILVER C NR ICE HOUSE CA,38.81879517,-120.3651957,64,24,N,NA,NA,ALT,"c(-120.3651957, 38.81879517)",1924-10-01,2018-09-30,6
11441800,14983592,11441800,T11441800,14983592,14983592,SILVER C BL JUNCTION DAM NR POLLOCK PINES CA,38.85212708,-120.4571437,17,0,N,NA,NA,ALT,"c(-120.4571437, 38.85212708)",1987-10-01,2018-09-30,5
11441900,14981952,11441900,T11441900,14981952,14981952,SILVER C BL CAMINO DIV DAM CA,38.8237926,-120.5393692,54,14,N,NA,NA,ALT,"c(-120.5393692, 38.8237926)",1960-10-01,2018-09-30,5
11442500,14983602,11442500,T11442500,14983602,14983602,SF AMERICAN R BL SILVER C NR POLLOCK PINES CA,38.81018086,-120.6182608,23,4,N,NA,NA,ALT,"c(-120.6182608, 38.81018086)",1969-10-29,1993-10-06,6
11444201,14982384,11444201,T11444201,14982384,14982384,ROCK C NR PLACERVILLE CA,38.79434654,-120.7754889,25,0,N,NA,NA,ALT,"c(-120.7754889, 38.79434654)",1986-10-01,2017-09-30,10
11444500,14982644,11444500,T11444500,14982644,14982644,SF AMERICAN R NR PLACERVILLE CA,38.7710133,-120.8163242,49,10,N,NA,NA,ALT,"c(-120.8163242, 38.7710133)",1911-10-01,2018-09-30,6
11446500,948021150,11446500,T11446500,15025019,948021150,AMERICAN R A FAIR OAKS CA,38.6354601,-121.2277262,64,24,N,NA,NA,ALT,"c(-121.2277262, 38.6354601)",1904-10-01,2019-12-26,6
11447293,15022307,11447293,T11447293,15022307,15022307,DRY C A VERNON ST BRIDGE A ROSEVILLE CA,38.73323514,-121.301895,12,0,N,NA,NA,ALT,"c(-121.301895, 38.73323514)",1996-10-30,2012-04-02,1
11447360,15022679,11447360,T11447360,15022679,15022679,ARCADE C NR DEL PASO HEIGHTS CA,38.64184848,-121.3827302,31,11,N,NA,NA,ALT,"c(-121.3827302, 38.64184848)",1963-08-01,2019-12-26,9
11448500,8009273,11448500,T11448500,8009273,8009273,ADOBE C NR KELSEYVILLE CA,38.9268444,-122.8808283,24,20,N,NA,NA,ALT,"c(-122.8808283, 38.9268444)",1954-10-01,1978-10-02,4
11449100,8006559,11449100,T11449100,8006559,8006559,SCOTTS C NR LAKEPORT CA,39.09544882,-122.9616644,20,14,N,NA,NA,ALT,"c(-122.9616644, 39.09544882)",1960-10-01,1980-09-29,10
11451000,8009269,11451000,T11451000,8009269,8009269,CACHE C NR LOWER LAKE CA,38.9240648,-122.5658147,63,24,N,NA,NA,ALT,"c(-122.5658147, 38.9240648)",1944-10-01,2019-12-26,10
11451300,8007863,11451300,T11451300,8007863,8007863,NF CACHE C NR CLEARLAKE OAKS CA,39.07544877,-122.5341477,24,0,N,NA,NA,ALT,"c(-122.5341477, 39.07544877)",1983-10-01,2019-12-26,6
11451500,8007689,11451500,T11451500,8007689,8007689,NF CACHE C NR LOWER LAKE CA,39.0190618,-122.56887,31,24,N,NA,NA,ALT,"c(-122.56887, 39.0190618)",1930-10-01,1981-09-29,6
11451720,8009213,11451720,T11451720,8009213,8009213,BEAR C NR RUMSEY CA,38.94406375,-122.3446981,22,16,N,NA,NA,ALT,"c(-122.3446981, 38.94406375)",1958-10-01,1998-01-04,4
11452000,15027249,11452000,T11452000,15027249,15027249,CACHE C NR CAPAY CA,38.72879201,-122.1052505,25,24,N,NA,NA,ALT,"c(-122.1052505, 38.72879201)",1942-10-01,1976-11-05,10
11452500,15030099,11452500,T11452500,15030099,15030099,CACHE C A YOLO CA,38.727126,-121.8071874,64,24,N,NA,NA,ALT,"c(-121.8071874, 38.727126)",1903-01-01,2019-12-26,7
11454000,15033009,11454000,T11454000,15033009,15033009,PUTAH C NR WINTERS CA,38.51518487,-122.0819159,63,24,N,NA,NA,ALT,"c(-122.0819159, 38.51518487)",1930-06-28,2019-12-26,5
11456000,1670127,11456000,T11456000,1670127,1670127,NAPA R NR ST HELENA CA,38.51129745,-122.455813,57,24,N,NA,NA,ALT,"c(-122.455813, 38.51129745)",1929-10-01,2019-12-26,8
11458000,1669113,11458000,T11458000,1669113,1669113,NAPA R NR NAPA CA,38.3682457,-122.3033085,54,15,N,NA,NA,ALT,"c(-122.3033085, 38.3682457)",1929-10-01,2019-12-26,8
11458500,948050091,11458500,T11458500,1670161,948050091,SONOMA C A AGUA CALIENTE CA,38.32324705,-122.4944258,39,19,N,NA,NA,ALT,"c(-122.4944258, 38.32324705)",1955-02-09,2019-12-26,10
11459500,1669845,11459500,T11459500,1669845,1669845,NOVATO C A NOVATO CA,38.10769775,-122.5799815,63,24,N,NA,NA,ALT,"c(-122.5799815, 38.10769775)",1946-10-01,2019-12-26,4
11460000,1671509,11460000,T11460000,1671509,1671509,CORTE MADERA C A ROSS CA,37.96242393,-122.5566443,43,23,N,NA,NA,ALT,"c(-122.5566443, 37.96242393)",1951-02-22,2019-12-26,10
11460400,5329621,11460400,T11460400,5329621,5329621,LAGUNITAS C A SP TAYLOR STATE PK CA,38.0268673,-122.7363771,31,0,N,NA,NA,ALT,"c(-122.7363771, 38.0268673)",1982-12-21,2019-12-26,4
11460600,5329511,11460600,T11460600,5329511,5329511,LAGUNITAS C NR PT REYES STATION CA,38.08019988,-122.7844348,40,0,N,NA,NA,ALT,"c(-122.7844348, 38.08019988)",1974-10-01,2019-12-26,4
11460750,5329357,11460750,T11460750,5329357,5329357,WALKER C NR MARSHALL CA,38.17575311,-122.8183254,30,0,N,NA,NA,ALT,"c(-122.8183254, 38.17575311)",1983-10-01,2019-12-26,6
11460800,5329339,11460800,T11460800,5329339,5329339,WALKER C NR TOMALES CA,38.20964128,-122.8608274,25,15,N,NA,NA,ALT,"c(-122.8608274, 38.20964128)",1959-07-01,1984-09-29,6
11461000,8269099,11461000,T11461000,8269099,8269099,RUSSIAN R NR UKIAH CA,39.1954471,-123.1950048,61,22,N,NA,NA,ALT,"c(-123.1950048, 39.1954471)",1911-10-01,2019-12-26,4
11461500,8269091,11461500,T11461500,8269091,8269091,EF RUSSIAN R NR CALPELLA CA,39.24655605,-123.1302806,63,24,N,NA,NA,ALT,"c(-123.1302806, 39.24655605)",1941-10-01,2019-12-26,4
11462000,8269105,11462000,T11462000,8269105,8269105,EF RUSSIAN R NR UKIAH CA,39.19739142,-123.1875046,58,21,N,NA,NA,ALT,"c(-123.1875046, 39.19739142)",1911-09-01,2011-10-01,4
11462500,8269119,11462500,T11462500,8269119,8269119,RUSSIAN R NR HOPLAND CA,39.02656314,-123.1305588,63,24,N,NA,NA,ALT,"c(-123.1305588, 39.02656314)",1939-10-01,2019-12-26,7
11463000,8271445,11463000,T11463000,8271445,8271445,RUSSIAN R NR CLOVERDALE CA,38.8793475,-123.0536124,62,23,N,NA,NA,ALT,"c(-123.0536124, 38.8793475)",1951-08-01,2019-12-26,4
11463170,8271917,11463170,T11463170,8271917,8271917,BIG SULPHUR C A G RESORT NR CLOVERDALE CA,38.79768326,-122.8024929,33,0,N,NA,NA,ALT,"c(-122.8024929, 38.79768326)",1980-10-01,2019-12-26,6
11463200,8271875,11463200,T11463200,8271875,8271875,BIG SULPHUR C NR CLOVERDALE CA,38.82601671,-122.9969442,15,15,N,NA,NA,ALT,"c(-122.9969442, 38.82601671)",1957-07-01,2019-12-26,6
11463900,8272605,11463900,T11463900,8272605,8272605,MAACAMA C NR KELLOGG CA,38.64018648,-122.7636014,20,13,N,NA,NA,ALT,"c(-122.7636014, 38.64018648)",1961-01-01,2019-12-26,4
11464000,8272379,11464000,T11464000,8272379,8272379,RUSSIAN R NR HEALDSBURG CA,38.61324316,-122.8363818,63,24,N,NA,NA,ALT,"c(-122.8363818, 38.61324316)",1939-10-01,2019-12-26,7
11465000,8272083,11465000,T11465000,8272083,8272083,DRY C BL WARM SPGS DAM NR GEYSERVILLE CA,38.71963226,-123.0005556,30,0,N,NA,NA,ALT,"c(-123.0005556, 38.71963226)",1939-10-01,2011-10-09,7
11465200,8272125,11465200,T11465200,8272125,8272125,DRY C NR GEYSERVILLE CA,38.69852101,-122.9580539,54,15,N,NA,NA,ALT,"c(-122.9580539, 38.69852101)",1959-10-01,2019-12-26,8
11465680,8273659,11465680,T11465680,8273659,8273659,LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA,38.35213667,-122.7441551,14,0,N,NA,NA,ALT,"c(-122.7441551, 38.35213667)",1998-11-06,2019-12-26,10
11465750,8273287,11465750,T11465750,8273287,8273287,LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA,38.42546874,-122.8291584,12,0,N,NA,NA,ALT,"c(-122.8291584, 38.42546874)",1998-11-18,2019-12-26,8
11466320,8273639,11466320,T11466320,8273639,8273639,SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA,38.44519026,-122.8072129,14,0,N,NA,NA,ALT,"c(-122.8072129, 38.44519026)",1998-12-09,2019-12-26,8
11467000,8272725,11467000,T11467000,8272725,8272725,RUSSIAN R NR GUERNEVILLE CA,38.50852336,-122.9277737,63,24,N,NA,NA,ALT,"c(-122.9277737, 38.50852336)",1939-10-01,2019-12-26,10
11467510,8280869,11467510,T11467510,8280869,8280869,SF GUALALA R NR THE SEA RANCH CA,38.70907868,-123.4266753,6,0,N,NA,NA,ALT,"c(-123.4266753, 38.70907868)",1991-06-01,2019-12-26,10
11469000,2544433,11469000,T11469000,2544433,2544433,MATTOLE R NR PETROLIA CA,40.31319125,-124.283381,63,24,N,NA,NA,ALT,"c(-124.283381, 40.31319125)",1911-10-01,2019-12-26,6
11470500,8309952,11470500,T11470500,8309952,8309952,EEL R BL SCOTT DAM NR POTTER VALLEY CA,39.40793878,-122.9713896,63,24,N,NA,NA,ALT,"c(-122.9713896, 39.40793878)",1922-10-01,2018-09-30,4
11471500,8307546,11471500,T11471500,8307546,8307546,EEL R A VAN ARSDALE DAM NR POTTER VALLEY CA,39.38849566,-123.1161157,63,24,N,NA,NA,ALT,"c(-123.1161157, 39.38849566)",1909-12-01,2018-09-30,6
11472150,8303456,11472150,T11472150,8303456,8303456,EEL R NR DOS RIOS CA,39.62487958,-123.3414017,28,8,N,NA,NA,ALT,"c(-123.3414017, 39.62487958)",1966-10-01,1994-12-31,6
11475000,2706571,11475000,T11475000,2706571,2706571,EEL R A FORT SEWARD CA,40.2182,-123.63253,58,19,N,NA,NA,ALT,"c(-123.63253, 40.2182)",1955-09-01,2019-12-26,6
11480410,8319981,11480410,T11480410,8319981,8319981,MAD R BL RUTH RES NR FOREST GLEN CA,40.37097808,-123.4361411,33,0,N,NA,NA,ALT,"c(-123.4361411, 40.37097808)",1980-10-01,2018-09-30,6
11480500,8319947,11480500,T11480500,8319947,8319947,MAD R NR FOREST GLEN CA,40.45819874,-123.5108673,41,21,N,NA,NA,ALT,"c(-123.5108673, 40.45819874)",1953-10-01,1994-11-09,6
11481000,8316811,11481000,T11481000,8316811,8316811,MAD R NR ARCATA CA,40.9095719,-124.060896,63,24,N,NA,NA,ALT,"c(-124.060896, 40.9095719)",1910-10-01,2019-12-26,4
11516530,361671,11516530,T11516530,361671,361671,KLAMATH R BL IRON GATE DAM CA,41.92791865,-122.4441882,54,14,N,NA,NA,ALT,"c(-122.4441882, 41.92791865)",1960-10-01,2019-12-26,6
11517000,3917252,11517000,T11517000,3917252,3917252,SHASTA R NR  MONTAGUE CA,41.70903196,-122.5380787,13,0,N,NA,NA,ALT,"c(-122.5380787, 41.70903196)",1911-10-01,2019-12-26,7
11517500,3917058,11517500,T11517500,3917058,3917058,SHASTA R NR YREKA CA,41.8229179,-122.5955813,64,24,N,NA,NA,ALT,"c(-122.5955813, 41.8229179)",1933-10-01,2019-12-26,4
11519500,3798909,11519500,T11519500,3798909,3798909,SCOTT R NR FORT JONES CA,41.64069017,-123.015037,63,24,N,NA,NA,ALT,"c(-123.015037, 41.64069017)",1941-10-01,2019-12-26,10
11520500,4440518,11520500,T11520500,4440518,4440518,KLAMATH R NR SEIAD VALLEY CA,41.8537379,-123.2322733,63,23,N,NA,NA,ALT,"c(-123.2322733, 41.8537379)",1912-10-01,2019-12-26,6
11521500,4440524,11521500,T11521500,4440524,4440524,INDIAN C NR HAPPY CAMP CA,41.83512325,-123.3831113,56,17,N,NA,NA,ALT,"c(-123.3831113, 41.83512325)",1956-12-15,2019-12-26,6
11523000,4442602,11523000,T11523000,4442602,4442602,KLAMATH R A ORLEANS,41.3034599,-123.5345036,64,24,N,NA,NA,ALT,"c(-123.5345036, 41.3034599)",1927-10-01,2019-12-26,4
11525600,8246438,11525600,T11525600,8246438,8246438,GRASS VALLEY C A FAWN LODGE NR LEWISTON CA,40.67625718,-122.8305783,29,0,N,NA,NA,ALT,"c(-122.8305783, 40.67625718)",1975-11-17,2005-09-29,6
11525655,8245886,11525655,T11525655,8245886,8245886,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,40.6726453,-122.9205805,22,0,N,NA,NA,ALT,"c(-122.9205805, 40.6726453)",1981-04-28,2019-12-26,5
11525854,8245896,11525854,T11525854,8245896,8245896,TRINITY R A DOUGLAS CITY CA,40.6470897,-122.9558587,12,0,N,NA,NA,ALT,"c(-122.9558587, 40.6470897)",2002-10-01,2019-12-26,5
11526250,8244482,11526250,T11526250,8244482,8244482,TRINITY R A JUNCTION CITY CA,40.7284768,-123.0619736,12,0,N,NA,NA,ALT,"c(-123.0619736, 40.7284768)",2002-10-01,2019-12-26,5
11527000,8245172,11527000,T11527000,8245172,8245172,TRINITY R NR BURNT RANCH CA,40.7887498,-123.4400401,58,18,N,NA,NA,ALT,"c(-123.4400401, 40.7887498)",1931-10-01,2019-12-26,6
11528500,8232496,11528500,T11528500,8232496,8232496,HAYFORK C NR HYAMPOM CA,40.62597465,-123.4347581,21,21,N,NA,NA,ALT,"c(-123.4347581, 40.62597465)",1953-10-01,1974-10-01,6
11530000,8241662,11530000,T11530000,8241662,8241662,TRINITY R A HOOPA CA,41.049852,-123.673668,64,24,N,NA,NA,ALT,"c(-123.673668, 41.049852)",1911-10-01,2019-12-26,6
10255800,22597421,10255800,T10255800,22595293,22597421,COYOTE C NR BORREGO SPRINGS CA,33.3736453,-116.4275137,33,24,Y,1950,1983,REF,"c(-116.4275137, 33.3736453)",1950-10-01,1983-09-29,NA
10257500,22591931,10257500,T10257500,22591931,22591931,FALLS C NR WHITEWATER CA,33.86946114,-116.6716824,20,0,Y,1994,2015,REF,"c(-116.6716824, 33.86946114)",1922-09-01,2019-12-26,NA
10257600,22590267,10257600,T10257600,22590267,22590267,MISSION C NR DESERT HOT SPRINGS CA,34.01112284,-116.6280689,46,7,Y,1967,2015,REF,"c(-116.6280689, 34.01112284)",1967-10-01,2019-12-02,NA
10259000,22592131,10259000,T10259000,22592131,22592131,ANDREAS C NR PALM SPRINGS CA,33.7600211,-116.5500155,64,24,Y,1950,2015,REF,"c(-116.5500155, 33.7600211)",1948-10-01,2019-12-26,NA
10259600,22594433,10259600,T10259600,22594433,22594433,COTTONWOOD WASH NR COTTONWOOD SPRINGS CA,33.74446164,-115.8272154,13,13,Y,1959,1972,REF,"c(-115.8272154, 33.74446164)",1959-10-01,1972-09-29,NA
10263500,22684930,10263500,T10263500,22684930,22684930,BIG ROCK C NR VALYERMO CA,34.42083115,-117.8395072,64,24,Y,1950,2014,REF,"c(-117.8395072, 34.42083115)",1923-02-01,2019-12-26,NA
10264600,22673708,10264600,T10264600,22673706,22673708,OAK C NR MOJAVE CA,35.04996928,-118.3578592,29,17,YY,1957,1986,REF,"c(-118.3578592, 35.04996928)",1957-08-01,1986-09-30,NA
10264750,948090915,10264750,T10264750,22673022,948090915,PINE TREE C NR MOJAVE CA,35.23051856,-118.0861845,21,16,YY,1958,1979,REF,"c(-118.0861845, 35.23051856)",1958-08-01,1979-09-29,NA
10281800,20267023,10281800,T10281800,20267023,20267023,INDEPENDENCE C BL PINYON C NR INDEPENDENCE CA,36.77854383,-118.2645412,28,24,Y,1950,1978,REF,"c(-118.2645412, 36.77854383)",1923-01-01,1978-09-29,NA
10291500,8915907,10291500,T10291500,8915907,8915907,"BUCKEYE CREEK NEAR BRIDGEPORT, CA",38.23880787,-119.3259923,43,21,Y,1953,2015,REF,"c(-119.3259923, 38.23880787)",1911-04-01,2015-10-13,NA
10295500,10744456,10295500,T10295500,10744456,10744456,"L WALKER R NR BRIDGEPORT, CA",38.3607482,-119.4448868,49,24,YY,1950,2008,REF,"c(-119.4448868, 38.3607482)",1944-10-01,2008-09-29,NA
10308200,8922715,10308200,T10308200,8922715,8922715,E F CARSON R BL MARKLEEVILLE C NR MARKLEEVILLECA,38.7146274,-119.7648985,54,14,Y,1960,2014,REF,"c(-119.7648985, 38.7146274)",1960-09-01,2019-12-26,NA
10308783,8922761,10308783,T10308783,8922761,8922761,LEVIATHAN C AB MINE NR MARKLEEVILLE CA,38.7012952,-119.6565614,14,0,YY,1998,2014,REF,"c(-119.6565614, 38.7012952)",1998-10-22,2019-12-26,NA
10336580,8943705,10336580,T10336580,8943705,8943705,UPPER TRUCKEE R AT S UPPER TRUCKEE RD NR MEYERS CA,38.79629598,-120.0190718,21,0,Y,1990,2011,REF,"c(-120.0190718, 38.79629598)",1990-05-12,2011-09-29,NA
10336600,8943685,10336600,T10336600,8943685,8943685,UP TRUCKEE R NR MEYERS CA,38.84296293,-120.0246274,26,14,Y,1960,1986,REF,"c(-120.0246274, 38.84296293)",1960-10-01,1986-09-29,NA
10336645,8941733,10336645,T10336645,8941733,8941733,GENERAL C NR MEEKS BAY CA,39.05185197,-120.1185209,33,0,Y,1980,2014,REF,"c(-120.1185209, 39.05185197)",1980-07-07,2019-12-26,NA
10336660,8941693,10336660,T10336660,8941693,8941693,BLACKWOOD C NR TAHOE CITY CA,39.10740708,-120.1621352,53,14,Y,1960,2014,REF,"c(-120.1621352, 39.10740708)",1960-10-01,2019-12-26,NA
10336676,8941685,10336676,T10336676,8941685,8941685,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,41,2,Y,1972,2014,REF,"c(-120.1576913, 39.1321292)",1972-10-01,2019-12-26,NA
10336770,8944527,10336770,T10336770,8944527,8944527,TROUT CK AT USFS RD 12N01 NR MEYERS CA,38.8632405,-119.9582367,20,0,Y,1990,2011,REF,"c(-119.9582367, 38.8632405)",1990-05-22,2011-03-31,NA
10336780,8944453,10336780,T10336780,8944453,8944453,TROUT CREEK NR TAHOE VALLEY CALIF,38.9199077,-119.9724036,54,14,Y,1960,2014,REF,"c(-119.9724036, 38.9199077)",1960-10-01,2019-12-26,NA
10343500,8933522,10343500,T10343500,8933522,8933522,SAGEHEN CR NR TRUCKEE CA,39.43157246,-120.2379793,60,21,Y,1953,2014,REF,"c(-120.2379793, 39.43157246)",1953-10-01,2019-12-26,NA
10360900,20314584,10360900,T10360900,20314584,20314584,BIDWELL C BL MILL C NR FORT BIDWELL CA,41.8823902,-120.1749508,22,14,Y,1960,1982,REF,"c(-120.1749508, 41.8823902)",1960-10-01,1982-09-29,NA
11033000,20343211,11033000,T11033000,20343211,20343211,WF SAN LUIS REY R NR WARNER SPRINGS CA,33.29670362,-116.759744,29,17,Y,1956,1986,REF,"c(-116.759744, 33.29670362)",1913-04-01,1986-09-29,NA
11046500,20350533,11046500,T11046500,20350533,20350533,SAN JUAN C NR SAN JUAN CAPISTRANO CA,33.51891459,-117.6250493,19,19,Y,1950,1961,REF,"c(-117.6250493, 33.51891459)",1928-10-01,1969-09-29,NA
11048200,20355400,11048200,T11048200,20355400,20355400,AGUA CHINON WASH NR IRVINE CA,33.67890959,-117.7142187,12,0,Y,2002,2009,REF,"c(-117.7142187, 33.67890959)",2002-07-01,2019-12-26,NA
11048553,20355480,11048553,T11048553,20355480,20355480,SAND CYN C A IRVINE CA,33.65724307,-117.8275553,12,0,Y,2001,2014,REF,"c(-117.8275553, 33.65724307)",2001-07-01,2014-03-30,NA
11058600,22555344,11058600,T11058600,22555344,22555344,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,34.1858333,-117.2722222,41,24,Y,1950,2015,REF,"c(-117.2722222, 34.1858333)",1911-11-01,2019-12-26,NA
11063000,22554630,11063000,T11063000,22554630,22554630,CAJON C NR KEENBROOK CA,34.26695013,-117.4600497,26,21,Y,1950,1982,REF,"c(-117.4600497, 34.26695013)",1920-01-01,1982-09-30,NA
11073001,22554788,11073001,T11073001,22554788,22554788,SAN ANTONIO C NR CLAREMONT + CN CA,34.21611738,-117.6686665,22,22,Y,1950,1972,REF,"c(-117.6686665, 34.21611738)",1901-03-11,1972-09-29,NA
11073470,22555310,11073470,T11073470,22555310,22555310,CUCAMONGA C NR UPLAND CA,34.1794521,-117.628943,25,24,Y,1950,1975,REF,"c(-117.628943, 34.1794521)",1929-01-01,1975-09-29,NA
11080500,22522855,11080500,T11080500,22522855,22522855,EF SAN GABRIEL R NR CAMP BONITA CA,34.23583798,-117.8058928,29,24,Y,1950,1979,REF,"c(-117.8058928, 34.23583798)",1932-12-01,1979-09-29,NA
11082000,22524649,11082000,T11082000,22524649,22524649,WF SAN GABRIEL R A CAMP RINCON CA,34.24111517,-117.8633948,28,24,Y,1950,1978,REF,"c(-117.8633948, 34.24111517)",1927-10-01,1978-09-29,NA
11084500,22524697,11084500,T11084500,22524697,22524697,FISH C NR DUARTE CA,34.1658396,-117.92423,29,24,Y,1950,1979,REF,"c(-117.92423, 34.1658396)",1916-08-01,1979-09-29,NA
11086500,22524703,11086500,T11086500,22524703,22524703,LITTLE DALTON C NR GLENDORA CA,34.1675067,-117.8383937,20,20,Y,1950,1971,REF,"c(-117.8383937, 34.1675067)",1939-01-01,1971-09-29,NA
11094000,22514414,11094000,T11094000,22514414,22514414,TUJUNGA C BL MILL C NR COLBY RANCH CA,34.30916717,-118.1453499,21,21,Y,1950,1971,REF,"c(-118.1453499, 34.30916717)",1948-02-01,1971-09-29,NA
11095500,22514458,11095500,T11095500,22514458,22514458,BIG TUJUNGA C NR SUNLAND CA,34.30055637,-118.2686878,27,24,Y,1950,1977,REF,"c(-118.2686878, 34.30055637)",1916-11-01,1977-09-29,NA
11098000,22514774,11098000,T11098000,22514774,22514774,ARROYO SECO NR PASADENA CA,34.22222629,-118.1775727,63,24,Y,1950,2014,REF,"c(-118.1775727, 34.22222629)",1910-12-01,2019-12-26,NA
11100000,22514894,11100000,T11100000,22514894,22514894,SANTA ANITA C NR SIERRA MADRE CA,34.1916716,-118.0172888,20,20,Y,1950,1970,REF,"c(-118.0172888, 34.1916716)",1916-10-01,1970-10-13,NA
11100500,22515816,11100500,T11100500,22515816,22515816,LITTLE SANTA ANITA C NR SIERRA MADRE CA,34.18694964,-118.0439565,12,12,Y,1950,1961,REF,"c(-118.0439565, 34.18694964)",1916-09-01,1979-09-14,NA
11108090,17569915,11108090,T11108090,17569915,17569915,ELDERBERRY CYN C AB CASTAIC C NR CASTAIC CA,34.5722118,-118.6253655,6,0,Y,1977,1993,REF,"c(-118.6253655, 34.5722118)",1977-10-01,1993-09-29,NA
11108095,17570001,11108095,T11108095,17570001,17570001,NECKTIE CYN C AB CASTAIC C NR CASTAIC CA,34.56054568,-118.6150874,7,0,Y,1976,1993,REF,"c(-118.6150874, 34.56054568)",1976-10-01,1993-09-29,NA
11111500,17567911,11111500,T11111500,17567911,17567911,SESPE CREEK NEAR WHEELER SPRINGS CA,34.5777657,-119.2578902,58,24,Y,1950,2014,REF,"c(-119.2578902, 34.5777657)",1947-10-01,2019-12-24,NA
11114495,17585808,11114495,T11114495,17585808,17585808,MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA,34.5027693,-119.3573393,10,0,Y,2002,2014,REF,"c(-119.3573393, 34.5027693)",2002-02-15,2019-12-26,NA
11116000,17586460,11116000,T11116000,17586460,17586460,NF MATILIJA C A MATILIJA HOT SPRINGS CA,34.49249174,-119.3065034,32,23,Y,1950,1983,REF,"c(-119.3065034, 34.49249174)",1928-10-01,1983-09-29,NA
11117600,17586774,11117600,T11117600,17586774,17586774,COYOTE CREEK NEAR OAK VIEW CA,34.41666158,-119.3706722,30,16,Y,1958,1988,REF,"c(-119.3706722, 34.41666158)",1958-10-01,1988-09-29,NA
11120500,17596109,11120500,T11120500,17596109,17596109,SAN JOSE C NR GOLETA CA,34.45916286,-119.8090283,62,24,Y,1950,2014,REF,"c(-119.8090283, 34.45916286)",1941-01-01,2019-12-26,NA
11120520,17596097,11120520,T11120520,17596097,17596097,SAN PEDRO C A GOLETA CA,34.4397181,-119.8365279,7,2,Y,1970,2013,REF,"c(-119.8365279, 34.4397181)",1970-10-01,2019-12-26,NA
11120530,17595369,11120530,T11120530,17595369,17595369,TECOLOTITO C NR GOLETA CA,34.43471754,-119.8687502,8,2,Y,1970,1991,REF,"c(-119.8687502, 34.43471754)",1970-10-01,1991-09-30,NA
